filename|defect,probability
J01_2018.06.25 14_58_43.jpg|norm, 0.279375
J01_2018.06.26 14_21_36.jpg|norm, 0.756208
J01_2018.06.26 13_33_43.jpg|norm, 0.265938
J01_2018.06.26 09_01_18.jpg|norm, 0.093247
J01_2018.06.23 14_04_03.jpg|norm, 0.326583
J01_2018.06.27 13_38_32.jpg|norm, 0.540502
J01_2018.06.19 09_34_28.jpg|norm, 0.205768
J01_2018.06.26 14_10_01.jpg|norm, 0.555907
J01_2018.06.27 10_25_25.jpg|norm, 0.111456
J01_2018.06.20 08_44_57.jpg|norm, 0.28104
J01_2018.06.26 15_37_48.jpg|norm, 0.787298
J01_2018.06.19 15_06_01.jpg|norm, 0.528834
J01_2018.06.23 09_19_37.jpg|norm, 0.295457
J01_2018.06.17 08_58_15.jpg|norm, 0.454719
J01_2018.06.27 14_36_15.jpg|norm, 0.180114
J01_2018.06.19 13_17_19.jpg|norm, 0.173983
J01_2018.06.22 14_08_05.jpg|norm, 0.332756
J01_2018.06.27 13_24_11.jpg|norm, 0.039053
J01_2018.06.26 14_57_59.jpg|norm, 0.378012
J01_2018.06.22 14_44_36.jpg|norm, 0.272418
J01_2018.06.28 13_27_21.jpg|norm, 0.324065
J01_2018.06.23 08_41_16.jpg|norm, 0.345046
J01_2018.06.17 15_40_33.jpg|norm, 0.476999
J01_2018.06.28 13_30_50.jpg|norm, 0.079699
J01_2018.06.25 13_14_27.jpg|norm, 0.684844
J01_2018.06.25 14_17_48.jpg|norm, 0.31776
J01_2018.06.13 13_57_10.jpg|norm, 0.249087
J01_2018.06.22 10_27_31.jpg|norm, 0.665774
J01_2018.06.17 15_04_01.jpg|norm, 0.212284
J01_2018.06.23 09_00_15.jpg|norm, 0.655642
J01_2018.06.20 08_48_14.jpg|norm, 0.654963
J01_2018.06.28 15_33_37.jpg|norm, 0.037534
J01_2018.06.17 15_09_13.jpg|norm, 0.369667
J01_2018.06.23 08_46_25.jpg|norm, 0.123372
J01_2018.06.26 14_07_43.jpg|norm, 0.36361
J01_2018.06.20 15_48_26.jpg|norm, 0.52717
J01_2018.06.27 08_53_14.jpg|norm, 0.361907
J01_2018.06.23 10_09_46.jpg|norm, 0.40938
J01_2018.06.28 14_07_14.jpg|norm, 0.162555
J01_2018.06.17 13_51_22.jpg|norm, 0.207755
J01_2018.06.23 09_01_46.jpg|norm, 0.372057
J01_2018.06.23 09_22_54.jpg|norm, 0.664941
J01_2018.06.25 10_10_38.jpg|norm, 0.207853
J01_2018.06.13 14_00_46.jpg|norm, 0.113123
J01_2018.06.26 14_29_16.jpg|norm, 0.367439
J01_2018.06.22 10_20_35.jpg|norm, 0.068852
J01_2018.06.19 14_10_15.jpg|norm, 0.660062
J01_2018.06.25 14_43_08.jpg|norm, 0.258576
J01_2018.06.19 08_43_29.jpg|norm, 0.127331
J01_2018.06.27 08_50_35.jpg|norm, 0.218009
J01_2018.06.25 13_35_32.jpg|norm, 0.169739
J01_2018.06.22 15_25_46.jpg|norm, 0.019925
J01_2018.06.27 09_45_30.jpg|norm, 0.117248
J01_2018.06.23 09_17_07.jpg|norm, 0.309911
J01_2018.06.27 09_30_19.jpg|norm, 0.517353
J01_2018.06.25 14_46_19.jpg|norm, 0.760097
J01_2018.06.17 13_24_23.jpg|norm, 0.039683
J01_2018.06.26 13_49_05.jpg|norm, 0.527557
J01_2018.06.25 10_08_40.jpg|norm, 0.475199
J01_2018.06.28 14_31_13.jpg|norm, 0.703508
J01_2018.06.22 16_01_35.jpg|norm, 0.074914
J01_2018.06.28 15_06_58.jpg|norm, 0.530994
J01_2018.06.23 10_20_20.jpg|norm, 0.241178
J01_2018.06.25 14_05_11.jpg|norm, 0.781331
J01_2018.06.25 08_51_39.jpg|norm, 0.318192
J01_2018.06.19 14_46_47.jpg|norm, 0.117039
J01_2018.06.22 16_10_36.jpg|norm, 0.016409
J01_2018.06.27 08_51_33.jpg|norm, 0.687735
J01_2018.06.25 08_51_31.jpg|norm, 0.056858
J01_2018.06.19 13_57_41.jpg|norm, 0.371292
J01_2018.06.26 15_10_07.jpg|norm, 0.384101
J01_2018.06.26 10_03_53.jpg|norm, 0.483318
J01_2018.06.27 14_51_58.jpg|norm, 0.053744
J01_2018.06.25 09_59_24.jpg|norm, 0.136322
J01_2018.06.26 08_50_08.jpg|norm, 0.028274
J01_2018.06.27 08_58_19.jpg|norm, 0.315524
J01_2018.06.16 10_30_20.jpg|norm, 0.302541
J01_2018.06.16 09_17_30.jpg|norm, 0.622982
J01_2018.06.16 09_09_07.jpg|norm, 0.862686
J01_2018.06.23 13_53_25.jpg|norm, 0.124165
J01_2018.06.17 13_33_17.jpg|norm, 0.484327
J01_2018.06.26 09_40_41.jpg|norm, 0.188853
J01_2018.06.25 14_30_31.jpg|norm, 0.758287
J01_2018.06.20 14_32_04.jpg|norm, 0.390714
J01_2018.06.23 08_37_48.jpg|norm, 0.470574
J01_2018.06.25 14_19_02.jpg|norm, 0.205924
J01_2018.06.23 09_11_57.jpg|norm, 0.496076
J01_2018.06.25 10_21_42.jpg|norm, 0.334689
J01_2018.06.28 15_13_12.jpg|norm, 0.436986
J01_2018.06.27 13_43_26.jpg|norm, 0.382459
J01_2018.06.20 14_11_02.jpg|norm, 0.06101
J01_2018.06.19 14_53_58.jpg|norm, 0.638493
J01_2018.06.26 13_47_19.jpg|norm, 0.305682
J01_2018.06.27 13_22_03.jpg|norm, 0.315921
J01_2018.06.27 09_50_34.jpg|norm, 0.308537
J01_2018.06.26 09_27_46.jpg|norm, 0.275769
J01_2018.06.25 10_02_14.jpg|norm, 0.254477
J01_2018.06.17 14_52_59.jpg|norm, 0.027326
J01_2018.06.19 08_49_34.jpg|norm, 0.036452
J01_2018.06.22 14_46_08.jpg|norm, 0.042742
J01_2018.06.25 14_30_48.jpg|norm, 0.566768
J01_2018.06.23 09_17_17.jpg|norm, 0.267653
J01_2018.06.22 09_10_35.jpg|norm, 0.024675
J01_2018.06.16 08_51_33.jpg|norm, 0.06691
J01_2018.06.22 14_39_19.jpg|norm, 0.202511
J01_2018.06.27 10_06_35.jpg|norm, 0.599633
J01_2018.06.28 14_02_59.jpg|norm, 0.04808
J01_2018.06.19 10_20_22.jpg|norm, 0.083356
J01_2018.06.19 13_27_56.jpg|norm, 0.027751
J01_2018.06.23 09_17_14.jpg|norm, 0.199449
J01_2018.06.27 10_01_03.jpg|norm, 0.447966
J01_2018.06.19 08_51_23.jpg|norm, 0.068714
J01_2018.06.22 14_38_37.jpg|norm, 0.261362
J01_2018.06.26 09_18_43.jpg|norm, 0.519334
J01_2018.06.27 13_45_44.jpg|norm, 0.246762
J01_2018.06.22 09_04_06.jpg|norm, 0.340208
J01_2018.06.26 10_01_40.jpg|norm, 0.720314
J01_2018.06.22 14_10_18.jpg|norm, 0.133073
J01_2018.06.25 14_40_05.jpg|norm, 0.5263
J01_2018.06.27 10_09_54.jpg|norm, 0.225894
J01_2018.06.20 14_12_48.jpg|norm, 0.018658
J01_2018.06.28 15_25_15.jpg|norm, 0.202598
J01_2018.06.23 08_37_31.jpg|norm, 0.22235
J01_2018.06.28 14_23_36.jpg|norm, 0.074742
J01_2018.06.27 13_50_50.jpg|norm, 0.58592
J01_2018.06.19 13_30_50.jpg|norm, 0.326569
J01_2018.06.26 14_15_33.jpg|norm, 0.085777
J01_2018.06.19 13_28_40.jpg|norm, 0.020722
J01_2018.06.22 10_12_20.jpg|norm, 0.186185
J01_2018.06.25 15_21_33.jpg|norm, 0.05725
J01_2018.06.28 15_17_16.jpg|norm, 0.697793
J01_2018.06.23 09_35_08.jpg|norm, 0.006946
J01_2018.06.26 14_50_30.jpg|norm, 0.596367
J01_2018.06.17 08_56_22.jpg|norm, 0.044244
J01_2018.06.27 15_10_59.jpg|norm, 0.313248
J01_2018.06.25 13_23_42.jpg|norm, 0.428403
J01_2018.06.26 08_45_51.jpg|norm, 0.483541
J01_2018.06.28 15_26_24.jpg|norm, 0.019444
J01_2018.06.22 10_37_50.jpg|norm, 0.793989
J01_2018.06.25 09_57_07.jpg|norm, 0.42613
J01_2018.06.25 13_51_03.jpg|norm, 0.19868
J01_2018.06.27 08_47_25.jpg|norm, 0.056213
J01_2018.06.22 14_11_26.jpg|norm, 0.005375
J01_2018.06.23 13_34_24.jpg|norm, 0.478088
J01_2018.06.23 09_08_37.jpg|norm, 0.619383
J01_2018.06.23 14_05_15.jpg|norm, 0.699299
J01_2018.06.25 14_52_06.jpg|norm, 0.207064
J01_2018.06.16 08_54_55.jpg|norm, 0.040283
J01_2018.06.22 16_07_57.jpg|norm, 0.748887
J01_2018.06.16 10_38_52.jpg|norm, 0.238674
J01_2018.06.13 14_24_21.jpg|norm, 0.295271
J01_2018.06.26 15_00_09.jpg|norm, 0.678303
J01_2018.06.23 13_45_26.jpg|norm, 0.307817
J01_2018.06.27 09_27_01.jpg|norm, 0.117139
J01_2018.06.25 14_26_01.jpg|norm, 0.029365
J01_2018.06.27 13_46_03.jpg|norm, 0.622494
J01_2018.06.22 15_57_43.jpg|norm, 0.119499
J01_2018.06.25 08_47_55.jpg|norm, 0.016485
J01_2018.06.26 15_07_14.jpg|norm, 0.633389
J01_2018.06.25 15_20_33.jpg|norm, 0.229481
J01_2018.06.27 14_22_18.jpg|norm, 0.432701
J01_2018.06.27 14_33_17.jpg|norm, 0.61971
J01_2018.06.23 10_21_40.jpg|norm, 0.481234
J01_2018.06.22 08_51_30.jpg|norm, 0.318366
J01_2018.06.26 10_14_43.jpg|norm, 0.749202
J01_2018.06.23 10_21_49.jpg|norm, 0.714669
J01_2018.06.27 09_16_04.jpg|norm, 0.262929
J01_2018.06.23 13_30_17.jpg|norm, 0.156166
J01_2018.06.23 09_14_50.jpg|norm, 0.508242
J01_2018.06.16 08_47_50.jpg|norm, 0.145642
J01_2018.06.27 09_17_44.jpg|norm, 0.242421
J01_2018.06.25 13_52_41.jpg|norm, 0.047888
J01_2018.06.27 14_15_15.jpg|norm, 0.712618
J01_2018.06.19 13_43_56.jpg|norm, 0.522561
J01_2018.06.20 15_17_01.jpg|norm, 0.53225
J01_2018.06.22 09_03_57.jpg|norm, 0.482634
J01_2018.06.17 10_27_12.jpg|norm, 0.724649
J01_2018.06.23 10_38_31.jpg|norm, 0.238296
J01_2018.06.26 08_58_54.jpg|norm, 0.082339
J01_2018.06.28 14_32_18.jpg|norm, 0.074069
J01_2018.06.23 09_03_42.jpg|norm, 0.287821
J01_2018.06.27 09_13_04.jpg|norm, 0.354082
J01_2018.06.25 08_44_59.jpg|norm, 0.879735
J01_2018.06.17 14_03_42.jpg|norm, 0.365048
J01_2018.06.25 15_43_55.jpg|norm, 0.072497
J01_2018.06.25 10_22_44.jpg|norm, 0.039869
J01_2018.06.17 14_20_04.jpg|norm, 0.411532
J01_2018.06.28 13_51_02.jpg|norm, 0.232962
J01_2018.06.20 08_46_21.jpg|norm, 0.507933
J01_2018.06.27 09_46_06.jpg|norm, 0.102876
J01_2018.06.25 13_45_42.jpg|norm, 0.124285
J01_2018.06.23 08_48_37.jpg|norm, 0.527822
J01_2018.06.27 15_04_35.jpg|norm, 0.04144
J01_2018.06.27 09_01_42.jpg|norm, 0.077875
J01_2018.06.13 14_58_24.jpg|norm, 0.191857
J01_2018.06.17 09_48_18.jpg|norm, 0.619283
J01_2018.06.22 15_38_54.jpg|norm, 0.098851
J01_2018.06.23 13_58_20.jpg|norm, 0.260869
J01_2018.06.25 14_45_02.jpg|norm, 0.77661
J01_2018.06.25 13_41_02.jpg|norm, 0.628397
J01_2018.06.16 10_41_49.jpg|norm, 0.504007
J01_2018.06.25 13_59_47.jpg|norm, 0.316998
J01_2018.06.17 13_13_45.jpg|norm, 0.07257
J01_2018.06.19 15_12_13.jpg|norm, 0.15364
J01_2018.06.28 13_17_15.jpg|norm, 0.335901
J01_2018.06.26 15_31_43.jpg|norm, 0.057957
J01_2018.06.23 09_00_01.jpg|norm, 0.074895
J01_2018.06.23 10_27_49.jpg|norm, 0.34273
J01_2018.06.25 13_25_05.jpg|norm, 0.55596
J01_2018.06.22 09_33_30.jpg|norm, 0.043314
J01_2018.06.23 10_27_44.jpg|norm, 0.408535
J01_2018.06.26 09_34_59.jpg|norm, 0.06953
J01_2018.06.17 13_26_01.jpg|norm, 0.601958
J01_2018.06.19 08_49_03.jpg|norm, 0.051299
J01_2018.06.19 15_24_22.jpg|norm, 0.120719
J01_2018.06.25 13_51_14.jpg|norm, 0.134796
J01_2018.06.22 08_42_36.jpg|norm, 0.049771
J01_2018.06.25 08_50_47.jpg|norm, 0.456579
J01_2018.06.25 14_34_43.jpg|norm, 0.64616
J01_2018.06.22 16_14_49.jpg|norm, 0.103875
J01_2018.06.27 15_00_02.jpg|norm, 0.096774
J01_2018.06.26 15_30_40.jpg|norm, 0.304755
J01_2018.06.19 09_56_46.jpg|norm, 0.582759
J01_2018.06.26 09_06_29.jpg|norm, 0.482903
J01_2018.06.27 13_20_03.jpg|norm, 0.180775
J01_2018.06.26 13_33_49.jpg|norm, 0.649525
J01_2018.06.17 15_46_46.jpg|norm, 0.371414
J01_2018.06.28 14_09_16.jpg|norm, 0.155012
J01_2018.06.20 15_36_00.jpg|norm, 0.030359
J01_2018.06.26 13_32_15.jpg|norm, 0.667664
J01_2018.06.23 08_43_04.jpg|norm, 0.700207
J01_2018.06.26 13_48_31.jpg|norm, 0.06909
J01_2018.06.25 09_56_51.jpg|norm, 0.280286
J01_2018.06.23 08_46_44.jpg|norm, 0.141758
J01_2018.06.27 14_17_53.jpg|norm, 0.085665
J01_2018.06.20 15_24_39.jpg|norm, 0.682488
J01_2018.06.25 10_23_42.jpg|norm, 0.305377
J01_2018.06.20 15_40_26.jpg|norm, 0.14126
J01_2018.06.27 15_10_06.jpg|norm, 0.173769
J01_2018.06.20 14_23_52.jpg|norm, 0.360361
J01_2018.06.25 08_49_19.jpg|norm, 0.384557
J01_2018.06.16 10_50_26.jpg|norm, 0.215933
J01_2018.06.25 10_17_50.jpg|norm, 0.512143
J01_2018.06.25 08_47_20.jpg|norm, 0.017455
J01_2018.06.25 13_46_00.jpg|norm, 0.233206
J01_2018.06.27 10_26_39.jpg|norm, 0.312972
J01_2018.06.25 10_27_56.jpg|norm, 0.341112
J01_2018.06.23 09_50_04.jpg|norm, 0.450573
J01_2018.06.26 09_32_25.jpg|norm, 0.547735
J01_2018.06.25 14_08_17.jpg|norm, 0.089683
J01_2018.06.28 15_51_22.jpg|norm, 0.015255
J01_2018.06.28 14_38_05.jpg|norm, 0.316303
J01_2018.06.25 10_30_48.jpg|norm, 0.046493
J01_2018.06.25 15_22_16.jpg|norm, 0.303893
J01_2018.06.26 14_56_13.jpg|norm, 0.478224
J01_2018.06.26 13_36_18.jpg|norm, 0.25145
J01_2018.06.19 10_21_13.jpg|norm, 0.335766
J01_2018.06.25 15_22_00.jpg|norm, 0.299594
J01_2018.06.23 10_42_58.jpg|norm, 0.008488
J01_2018.06.28 13_19_17.jpg|norm, 0.400531
J01_2018.06.26 09_03_45.jpg|norm, 0.075255
J01_2018.06.19 13_53_38.jpg|norm, 0.118654
J01_2018.06.23 09_46_41.jpg|norm, 0.002976
J01_2018.06.28 13_35_15.jpg|norm, 0.016132
J01_2018.06.22 15_41_53.jpg|norm, 0.009461
J01_2018.06.26 13_50_58.jpg|norm, 0.409179
J01_2018.06.25 15_39_18.jpg|norm, 0.309985
J01_2018.06.23 10_39_18.jpg|norm, 0.065894
J01_2018.06.26 09_28_40.jpg|norm, 0.381153
J01_2018.06.19 09_12_40.jpg|norm, 0.219879
J01_2018.06.23 13_36_58.jpg|norm, 0.686305
J01_2018.06.23 09_11_40.jpg|norm, 0.068479
J01_2018.06.23 09_56_08.jpg|norm, 0.161415
J01_2018.06.28 13_51_33.jpg|norm, 0.674202
J01_2018.06.28 14_55_13.jpg|norm, 0.489377
J01_2018.06.26 15_52_07.jpg|norm, 0.289589
J01_2018.06.23 08_38_39.jpg|norm, 0.205385
J01_2018.06.27 08_46_37.jpg|norm, 0.247985
J01_2018.06.27 13_54_56.jpg|norm, 0.259777
J01_2018.06.16 09_39_53.jpg|norm, 0.08953
J01_2018.06.27 09_30_14.jpg|norm, 0.183625
J01_2018.06.27 15_14_31.jpg|norm, 0.495946
J01_2018.06.26 09_38_31.jpg|norm, 0.580668
J01_2018.06.26 15_03_25.jpg|norm, 0.081419
J01_2018.06.25 10_17_13.jpg|norm, 0.122707
J01_2018.06.13 14_19_19.jpg|norm, 0.443808
J01_2018.06.26 14_54_20.jpg|norm, 0.201862
J01_2018.06.23 08_44_21.jpg|norm, 0.242113
J01_2018.06.28 13_50_18.jpg|norm, 0.045033
J01_2018.06.17 14_43_45.jpg|norm, 0.060658
J01_2018.06.26 15_36_17.jpg|norm, 0.859066
J01_2018.06.27 09_59_59.jpg|norm, 0.078312
J01_2018.06.26 14_03_34.jpg|norm, 0.593463
J01_2018.06.13 14_38_27.jpg|norm, 0.16538
J01_2018.06.22 15_56_15.jpg|norm, 0.054615
J01_2018.06.23 10_24_01.jpg|norm, 0.092218
J01_2018.06.19 08_37_24.jpg|norm, 0.415752
J01_2018.06.28 14_27_31.jpg|norm, 0.16408
J01_2018.06.16 09_54_40.jpg|norm, 0.482988
J01_2018.06.25 13_55_50.jpg|norm, 0.072279
J01_2018.06.19 14_07_02.jpg|norm, 0.185139
J01_2018.06.20 14_35_32.jpg|norm, 0.295881
J01_2018.06.25 15_40_04.jpg|norm, 0.118351
J01_2018.06.27 10_22_04.jpg|norm, 0.090814
J01_2018.06.26 14_26_01.jpg|norm, 0.655003
J01_2018.06.27 13_09_27.jpg|norm, 0.275948
J01_2018.06.16 09_51_22.jpg|norm, 0.127301
J01_2018.06.25 14_29_54.jpg|norm, 0.025821
J01_2018.06.23 09_36_11.jpg|norm, 0.017113
J01_2018.06.25 14_04_10.jpg|norm, 0.202863
J01_2018.06.28 14_52_37.jpg|norm, 0.089352
J01_2018.06.28 15_46_45.jpg|norm, 0.037613
J01_2018.06.28 15_07_41.jpg|norm, 0.556167
J01_2018.06.19 13_20_35.jpg|norm, 0.566776
J01_2018.06.22 16_03_52.jpg|norm, 0.829331
J01_2018.06.26 15_03_59.jpg|norm, 0.314205
J01_2018.06.27 10_02_57.jpg|norm, 0.093388
J01_2018.06.27 13_47_03.jpg|norm, 0.651124
J01_2018.06.19 14_37_01.jpg|norm, 0.303495
J01_2018.06.27 13_14_12.jpg|norm, 0.397572
J01_2018.06.27 08_47_51.jpg|norm, 0.197879
J01_2018.06.26 13_29_57.jpg|norm, 0.465264
J01_2018.06.23 10_33_35.jpg|norm, 0.671291
J01_2018.06.19 14_27_09.jpg|norm, 0.26462
J01_2018.06.17 10_13_08.jpg|norm, 0.153094
J01_2018.06.26 13_41_25.jpg|norm, 0.567677
J01_2018.06.25 14_26_38.jpg|norm, 0.507129
J01_2018.06.25 15_16_35.jpg|norm, 0.360407
J01_2018.06.28 13_21_02.jpg|norm, 0.383739
J01_2018.06.16 09_57_05.jpg|norm, 0.323559
J01_2018.06.19 13_35_20.jpg|norm, 0.156462
J01_2018.06.25 13_16_45.jpg|norm, 0.014248
J01_2018.06.23 09_43_18.jpg|norm, 0.141808
J01_2018.06.26 14_24_04.jpg|norm, 0.695422
J01_2018.06.27 14_55_33.jpg|norm, 0.171994
J01_2018.06.25 14_18_02.jpg|norm, 0.390849
J01_2018.06.25 10_13_57.jpg|norm, 0.094626
J01_2018.06.26 09_10_47.jpg|norm, 0.073068
J01_2018.06.23 09_53_42.jpg|norm, 0.301911
J01_2018.06.17 15_27_24.jpg|norm, 0.3015
J01_2018.06.25 13_47_44.jpg|norm, 0.585435
J01_2018.06.26 15_10_59.jpg|norm, 0.461284
J01_2018.06.17 14_26_08.jpg|norm, 0.18917
J01_2018.06.17 13_11_06.jpg|norm, 0.490205
J01_2018.06.27 14_42_46.jpg|norm, 0.216176
J01_2018.06.17 10_00_03.jpg|norm, 0.209471
J01_2018.06.27 14_22_05.jpg|norm, 0.115188
J01_2018.06.25 10_19_15.jpg|norm, 0.714993
J01_2018.06.28 14_47_01.jpg|norm, 0.429646
J01_2018.06.16 09_20_35.jpg|norm, 0.643847
J01_2018.06.23 13_26_00.jpg|norm, 0.266536
J01_2018.06.20 14_38_11.jpg|norm, 0.017869
J01_2018.06.28 15_06_39.jpg|norm, 0.621812
J01_2018.06.22 10_15_54.jpg|norm, 0.173627
J01_2018.06.25 14_55_41.jpg|norm, 0.154487
J01_2018.06.28 14_17_57.jpg|norm, 0.282869
J01_2018.06.26 13_55_19.jpg|norm, 0.035401
J01_2018.06.28 14_38_42.jpg|norm, 0.676486
J01_2018.06.25 15_11_00.jpg|norm, 0.595993
J01_2018.06.23 13_27_42.jpg|norm, 0.500133
J01_2018.06.17 14_02_56.jpg|norm, 0.04102
J01_2018.06.19 10_27_22.jpg|norm, 0.679317
J01_2018.06.17 13_12_07.jpg|norm, 0.498618
J01_2018.06.26 13_53_52.jpg|norm, 0.313512
J01_2018.06.27 08_57_00.jpg|norm, 0.222625
J01_2018.06.13 13_41_53.jpg|norm, 0.253703
J01_2018.06.26 13_23_28.jpg|norm, 0.41179
J01_2018.06.19 08_41_47.jpg|norm, 0.665361
J01_2018.06.16 09_14_08.jpg|norm, 0.502701
J01_2018.06.26 15_27_10.jpg|norm, 0.216755
J01_2018.06.17 13_23_13.jpg|norm, 0.685158
J01_2018.06.23 09_45_16.jpg|norm, 0.29712
J01_2018.06.16 10_21_36.jpg|norm, 0.70209
J01_2018.06.23 10_02_47.jpg|norm, 0.723669
J01_2018.06.25 13_56_35.jpg|norm, 0.47308
J01_2018.06.20 15_04_53.jpg|norm, 0.656616
J01_2018.06.28 13_58_21.jpg|norm, 0.300285
J01_2018.06.23 10_15_11.jpg|norm, 0.665089
J01_2018.06.27 09_34_59.jpg|norm, 0.042847
J01_2018.06.27 09_32_22.jpg|norm, 0.478491
J01_2018.06.26 14_05_09.jpg|norm, 0.209129
J01_2018.06.26 13_26_54.jpg|norm, 0.684953
J01_2018.06.26 10_13_25.jpg|norm, 0.112279
J01_2018.06.26 09_11_37.jpg|norm, 0.311117
J01_2018.06.26 13_54_16.jpg|norm, 0.318738
J01_2018.06.19 09_47_52.jpg|norm, 0.461643
J01_2018.06.25 14_31_35.jpg|norm, 0.109789
J01_2018.06.19 14_14_54.jpg|norm, 0.35483
J01_2018.06.19 09_47_13.jpg|norm, 0.542252
J01_2018.06.23 08_45_31.jpg|norm, 0.088939
J01_2018.06.23 13_55_54.jpg|norm, 0.337842
J01_2018.06.20 14_10_47.jpg|norm, 0.015869
J01_2018.06.23 13_55_49.jpg|norm, 0.496249
J01_2018.06.28 15_37_53.jpg|norm, 0.366322
J01_2018.06.28 13_38_24.jpg|norm, 0.517282
J01_2018.06.22 15_48_59.jpg|norm, 0.509921
J01_2018.06.23 09_24_30.jpg|norm, 0.070884
J01_2018.06.27 10_06_12.jpg|norm, 0.054181
J01_2018.06.27 14_33_04.jpg|norm, 0.773159
J01_2018.06.23 10_25_58.jpg|norm, 0.116201
J01_2018.06.27 09_06_21.jpg|norm, 0.070864
J01_2018.06.19 13_42_29.jpg|norm, 0.031599
J01_2018.06.19 09_34_00.jpg|norm, 0.348138
J01_2018.06.28 14_24_08.jpg|norm, 0.471886
J01_2018.06.17 14_47_32.jpg|norm, 0.157694
J01_2018.06.27 15_06_03.jpg|norm, 0.049704
J01_2018.06.19 10_03_15.jpg|norm, 0.033204
J01_2018.06.26 14_21_46.jpg|norm, 0.455542
J01_2018.06.23 14_02_19.jpg|norm, 0.091746
J01_2018.06.19 15_35_40.jpg|norm, 0.112625
J01_2018.06.19 13_59_14.jpg|norm, 0.256604
J01_2018.06.28 15_33_59.jpg|norm, 0.29685
J01_2018.06.26 10_09_09.jpg|norm, 0.491038
J01_2018.06.23 13_23_00.jpg|norm, 0.119644
J01_2018.06.27 09_07_26.jpg|norm, 0.010705
J01_2018.06.22 16_02_02.jpg|norm, 0.835227
J01_2018.06.28 14_51_37.jpg|norm, 0.239517
J01_2018.06.20 15_07_29.jpg|norm, 0.433761
J01_2018.06.25 13_59_23.jpg|norm, 0.398868
J01_2018.06.23 08_51_55.jpg|norm, 0.077045
J01_2018.06.22 09_38_46.jpg|norm, 0.393961
J01_2018.06.17 15_03_48.jpg|norm, 0.368201
J01_2018.06.22 09_53_53.jpg|norm, 0.009747
J01_2018.06.16 09_23_31.jpg|norm, 0.404339
J01_2018.06.25 14_17_19.jpg|norm, 0.336291
J01_2018.06.28 13_15_32.jpg|norm, 0.345148
J01_2018.06.19 14_59_17.jpg|norm, 0.689496
J01_2018.06.25 14_41_25.jpg|norm, 0.11566
J01_2018.06.20 15_06_21.jpg|norm, 0.266871
J01_2018.06.27 09_02_24.jpg|norm, 0.230538
J01_2018.06.27 09_19_57.jpg|norm, 0.527152
J01_2018.06.16 10_35_16.jpg|norm, 0.317443
J01_2018.06.19 15_42_22.jpg|norm, 0.040776
J01_2018.06.25 09_57_23.jpg|norm, 0.312243
J01_2018.06.23 13_54_09.jpg|norm, 0.263659
J01_2018.06.27 09_29_16.jpg|norm, 0.285242
J01_2018.06.27 14_15_03.jpg|norm, 0.712422
J01_2018.06.27 13_25_08.jpg|norm, 0.198159
J01_2018.06.16 09_13_55.jpg|norm, 0.725842
J01_2018.06.19 08_50_01.jpg|norm, 0.622565
J01_2018.06.22 09_48_46.jpg|norm, 0.874753
J01_2018.06.26 15_41_56.jpg|norm, 0.016113
J01_2018.06.26 13_22_11.jpg|norm, 0.75585
J01_2018.06.17 13_27_14.jpg|norm, 0.292482
J01_2018.06.25 14_22_32.jpg|norm, 0.197745
J01_2018.06.17 13_32_12.jpg|norm, 0.722454
