filename|defect,probability
J01_2018.06.26 13_50_58.jpg|norm, 0.391564
J01_2018.06.26 13_50_58.jpg|defect_1, 0.018244
J01_2018.06.26 13_50_58.jpg|defect_2, 0.02858
J01_2018.06.26 13_50_58.jpg|defect_3, 0.099023
J01_2018.06.26 13_50_58.jpg|defect_4, 0.048993
J01_2018.06.26 13_50_58.jpg|defect_5, 0.249983
J01_2018.06.26 13_50_58.jpg|defect_6, 0.078777
J01_2018.06.26 13_50_58.jpg|defect_7, 0.030445
J01_2018.06.26 13_50_58.jpg|defect_8, 0.065539
J01_2018.06.26 13_50_58.jpg|defect_9, 0.160963
J01_2018.06.26 13_50_58.jpg|defect_10, 0.087686
J01_2018.06.26 09_01_18.jpg|norm, 0.021302
J01_2018.06.26 09_01_18.jpg|defect_1, 0.233964
J01_2018.06.26 09_01_18.jpg|defect_2, 0.252498
J01_2018.06.26 09_01_18.jpg|defect_3, 0.310123
J01_2018.06.26 09_01_18.jpg|defect_4, 0.201577
J01_2018.06.26 09_01_18.jpg|defect_5, 0.260695
J01_2018.06.26 09_01_18.jpg|defect_6, 0.239794
J01_2018.06.26 09_01_18.jpg|defect_7, 0.124909
J01_2018.06.26 09_01_18.jpg|defect_8, 0.793586
J01_2018.06.26 09_01_18.jpg|defect_9, 0.07369
J01_2018.06.26 09_01_18.jpg|defect_10, 0.281782
J01_2018.06.27 14_17_53.jpg|norm, 0.037421
J01_2018.06.27 14_17_53.jpg|defect_1, 0.019653
J01_2018.06.27 14_17_53.jpg|defect_2, 0.197363
J01_2018.06.27 14_17_53.jpg|defect_3, 0.243197
J01_2018.06.27 14_17_53.jpg|defect_4, 0.084774
J01_2018.06.27 14_17_53.jpg|defect_5, 0.805492
J01_2018.06.27 14_17_53.jpg|defect_6, 0.321102
J01_2018.06.27 14_17_53.jpg|defect_7, 0.076944
J01_2018.06.27 14_17_53.jpg|defect_8, 0.216682
J01_2018.06.27 14_17_53.jpg|defect_9, 0.133284
J01_2018.06.27 14_17_53.jpg|defect_10, 0.170299
J01_2018.06.17 10_13_08.jpg|norm, 0.405676
J01_2018.06.17 10_13_08.jpg|defect_1, 0.030437
J01_2018.06.17 10_13_08.jpg|defect_2, 0.0
J01_2018.06.17 10_13_08.jpg|defect_3, 0.062692
J01_2018.06.17 10_13_08.jpg|defect_4, 0.0
J01_2018.06.17 10_13_08.jpg|defect_5, 0.05267
J01_2018.06.17 10_13_08.jpg|defect_6, 0.284615
J01_2018.06.17 10_13_08.jpg|defect_7, 0.104315
J01_2018.06.17 10_13_08.jpg|defect_8, 0.095591
J01_2018.06.17 10_13_08.jpg|defect_9, 0.069743
J01_2018.06.17 10_13_08.jpg|defect_10, 0.125909
J01_2018.06.23 10_33_35.jpg|norm, 0.521483
J01_2018.06.23 10_33_35.jpg|defect_1, 0.009629
J01_2018.06.23 10_33_35.jpg|defect_2, 0.119523
J01_2018.06.23 10_33_35.jpg|defect_3, 0.206738
J01_2018.06.23 10_33_35.jpg|defect_4, 0.009608
J01_2018.06.23 10_33_35.jpg|defect_5, 0.042721
J01_2018.06.23 10_33_35.jpg|defect_6, 0.066344
J01_2018.06.23 10_33_35.jpg|defect_7, 0.014898
J01_2018.06.23 10_33_35.jpg|defect_8, 0.099649
J01_2018.06.23 10_33_35.jpg|defect_9, 0.017759
J01_2018.06.23 10_33_35.jpg|defect_10, 0.022393
J01_2018.06.26 14_54_20.jpg|norm, 0.321853
J01_2018.06.26 14_54_20.jpg|defect_1, 0.026272
J01_2018.06.26 14_54_20.jpg|defect_2, 0.064834
J01_2018.06.26 14_54_20.jpg|defect_3, 0.275887
J01_2018.06.26 14_54_20.jpg|defect_4, 0.01887
J01_2018.06.26 14_54_20.jpg|defect_5, 0.148666
J01_2018.06.26 14_54_20.jpg|defect_6, 0.211291
J01_2018.06.26 14_54_20.jpg|defect_7, 0.106629
J01_2018.06.26 14_54_20.jpg|defect_8, 0.054976
J01_2018.06.26 14_54_20.jpg|defect_9, 0.050657
J01_2018.06.26 14_54_20.jpg|defect_10, 0.075549
J01_2018.06.26 14_17_16.jpg|norm, 0.014049
J01_2018.06.26 14_17_16.jpg|defect_1, 0.10653
J01_2018.06.26 14_17_16.jpg|defect_2, 0.284941
J01_2018.06.26 14_17_16.jpg|defect_3, 0.891376
J01_2018.06.26 14_17_16.jpg|defect_4, 0.156843
J01_2018.06.26 14_17_16.jpg|defect_5, 0.078739
J01_2018.06.26 14_17_16.jpg|defect_6, 0.338706
J01_2018.06.26 14_17_16.jpg|defect_7, 0.109443
J01_2018.06.26 14_17_16.jpg|defect_8, 0.194869
J01_2018.06.26 14_17_16.jpg|defect_9, 0.14504
J01_2018.06.26 14_17_16.jpg|defect_10, 0.35712
J01_2018.06.19 14_42_59.jpg|norm, 0.008462
J01_2018.06.19 14_42_59.jpg|defect_1, 0.222806
J01_2018.06.19 14_42_59.jpg|defect_2, 0.221688
J01_2018.06.19 14_42_59.jpg|defect_3, 0.955861
J01_2018.06.19 14_42_59.jpg|defect_4, 0.396019
J01_2018.06.19 14_42_59.jpg|defect_5, 0.086396
J01_2018.06.19 14_42_59.jpg|defect_6, 0.094624
J01_2018.06.19 14_42_59.jpg|defect_7, 0.059442
J01_2018.06.19 14_42_59.jpg|defect_8, 0.183496
J01_2018.06.19 14_42_59.jpg|defect_9, 0.043582
J01_2018.06.19 14_42_59.jpg|defect_10, 0.13628
J01_2018.06.27 14_55_33.jpg|norm, 0.257649
J01_2018.06.27 14_55_33.jpg|defect_1, 0.051487
J01_2018.06.27 14_55_33.jpg|defect_2, 0.054424
J01_2018.06.27 14_55_33.jpg|defect_3, 0.095325
J01_2018.06.27 14_55_33.jpg|defect_4, 0.133513
J01_2018.06.27 14_55_33.jpg|defect_5, 0.119951
J01_2018.06.27 14_55_33.jpg|defect_6, 0.202949
J01_2018.06.27 14_55_33.jpg|defect_7, 0.276274
J01_2018.06.27 14_55_33.jpg|defect_8, 0.067087
J01_2018.06.27 14_55_33.jpg|defect_9, 0.145224
J01_2018.06.27 14_55_33.jpg|defect_10, 0.09474
J01_2018.06.27 14_36_15.jpg|norm, 0.122131
J01_2018.06.27 14_36_15.jpg|defect_1, 0.0
J01_2018.06.27 14_36_15.jpg|defect_2, 0.070272
J01_2018.06.27 14_36_15.jpg|defect_3, 0.167377
J01_2018.06.27 14_36_15.jpg|defect_4, 0.022126
J01_2018.06.27 14_36_15.jpg|defect_5, 0.488201
J01_2018.06.27 14_36_15.jpg|defect_6, 0.102884
J01_2018.06.27 14_36_15.jpg|defect_7, 0.100957
J01_2018.06.27 14_36_15.jpg|defect_8, 0.127028
J01_2018.06.27 14_36_15.jpg|defect_9, 0.083179
J01_2018.06.27 14_36_15.jpg|defect_10, 0.511658
J01_2018.06.25 14_26_01.jpg|norm, 0.012801
J01_2018.06.25 14_26_01.jpg|defect_1, 0.091214
J01_2018.06.25 14_26_01.jpg|defect_2, 0.085915
J01_2018.06.25 14_26_01.jpg|defect_3, 0.972063
J01_2018.06.25 14_26_01.jpg|defect_4, 0.103958
J01_2018.06.25 14_26_01.jpg|defect_5, 0.041628
J01_2018.06.25 14_26_01.jpg|defect_6, 0.08103
J01_2018.06.25 14_26_01.jpg|defect_7, 0.061053
J01_2018.06.25 14_26_01.jpg|defect_8, 0.132348
J01_2018.06.25 14_26_01.jpg|defect_9, 0.081559
J01_2018.06.25 14_26_01.jpg|defect_10, 0.06582
J01_2018.06.25 13_33_55.jpg|norm, 0.363334
J01_2018.06.25 13_33_55.jpg|defect_1, 0.009817
J01_2018.06.25 13_33_55.jpg|defect_2, 0.11963
J01_2018.06.25 13_33_55.jpg|defect_3, 0.378726
J01_2018.06.25 13_33_55.jpg|defect_4, 0.00979
J01_2018.06.25 13_33_55.jpg|defect_5, 0.116181
J01_2018.06.25 13_33_55.jpg|defect_6, 0.064101
J01_2018.06.25 13_33_55.jpg|defect_7, 0.013092
J01_2018.06.25 13_33_55.jpg|defect_8, 0.066339
J01_2018.06.25 13_33_55.jpg|defect_9, 0.058061
J01_2018.06.25 13_33_55.jpg|defect_10, 0.056299
J01_2018.06.27 13_45_44.jpg|norm, 0.267015
J01_2018.06.27 13_45_44.jpg|defect_1, 0.0
J01_2018.06.27 13_45_44.jpg|defect_2, 0.0
J01_2018.06.27 13_45_44.jpg|defect_3, 0.055425
J01_2018.06.27 13_45_44.jpg|defect_4, 0.009365
J01_2018.06.27 13_45_44.jpg|defect_5, 0.085663
J01_2018.06.27 13_45_44.jpg|defect_6, 0.544904
J01_2018.06.27 13_45_44.jpg|defect_7, 0.065399
J01_2018.06.27 13_45_44.jpg|defect_8, 0.102366
J01_2018.06.27 13_45_44.jpg|defect_9, 0.073927
J01_2018.06.27 13_45_44.jpg|defect_10, 0.117314
J01_2018.06.27 09_34_59.jpg|norm, 0.027277
J01_2018.06.27 09_34_59.jpg|defect_1, 0.070347
J01_2018.06.27 09_34_59.jpg|defect_2, 0.104417
J01_2018.06.27 09_34_59.jpg|defect_3, 0.205939
J01_2018.06.27 09_34_59.jpg|defect_4, 0.087132
J01_2018.06.27 09_34_59.jpg|defect_5, 0.897256
J01_2018.06.27 09_34_59.jpg|defect_6, 0.184043
J01_2018.06.27 09_34_59.jpg|defect_7, 0.052256
J01_2018.06.27 09_34_59.jpg|defect_8, 0.239154
J01_2018.06.27 09_34_59.jpg|defect_9, 0.167975
J01_2018.06.27 09_34_59.jpg|defect_10, 0.101408
J01_2018.06.22 16_14_49.jpg|norm, 0.158416
J01_2018.06.22 16_14_49.jpg|defect_1, 0.022892
J01_2018.06.22 16_14_49.jpg|defect_2, 0.0
J01_2018.06.22 16_14_49.jpg|defect_3, 0.027682
J01_2018.06.22 16_14_49.jpg|defect_4, 0.031997
J01_2018.06.22 16_14_49.jpg|defect_5, 0.080378
J01_2018.06.22 16_14_49.jpg|defect_6, 0.6298
J01_2018.06.22 16_14_49.jpg|defect_7, 0.170497
J01_2018.06.22 16_14_49.jpg|defect_8, 0.147258
J01_2018.06.22 16_14_49.jpg|defect_9, 0.097639
J01_2018.06.22 16_14_49.jpg|defect_10, 0.207296
J01_2018.06.26 14_03_34.jpg|norm, 0.241963
J01_2018.06.26 14_03_34.jpg|defect_1, 0.0
J01_2018.06.26 14_03_34.jpg|defect_2, 0.102115
J01_2018.06.26 14_03_34.jpg|defect_3, 0.077919
J01_2018.06.26 14_03_34.jpg|defect_4, 0.070824
J01_2018.06.26 14_03_34.jpg|defect_5, 0.2845
J01_2018.06.26 14_03_34.jpg|defect_6, 0.132767
J01_2018.06.26 14_03_34.jpg|defect_7, 0.102756
J01_2018.06.26 14_03_34.jpg|defect_8, 0.222955
J01_2018.06.26 14_03_34.jpg|defect_9, 0.182189
J01_2018.06.26 14_03_34.jpg|defect_10, 0.110992
J01_2018.06.25 15_10_02.jpg|norm, 0.59833
J01_2018.06.25 15_10_02.jpg|defect_1, 0.013822
J01_2018.06.25 15_10_02.jpg|defect_2, 0.019745
J01_2018.06.25 15_10_02.jpg|defect_3, 0.098727
J01_2018.06.25 15_10_02.jpg|defect_4, 0.011406
J01_2018.06.25 15_10_02.jpg|defect_5, 0.038085
J01_2018.06.25 15_10_02.jpg|defect_6, 0.156878
J01_2018.06.25 15_10_02.jpg|defect_7, 0.042449
J01_2018.06.25 15_10_02.jpg|defect_8, 0.045955
J01_2018.06.25 15_10_02.jpg|defect_9, 0.037585
J01_2018.06.25 15_10_02.jpg|defect_10, 0.025792
J01_2018.06.27 14_57_51.jpg|norm, 0.459965
J01_2018.06.27 14_57_51.jpg|defect_1, 0.0
J01_2018.06.27 14_57_51.jpg|defect_2, 0.01522
J01_2018.06.27 14_57_51.jpg|defect_3, 0.017114
J01_2018.06.27 14_57_51.jpg|defect_4, 0.034588
J01_2018.06.27 14_57_51.jpg|defect_5, 0.145481
J01_2018.06.27 14_57_51.jpg|defect_6, 0.064947
J01_2018.06.27 14_57_51.jpg|defect_7, 0.024605
J01_2018.06.27 14_57_51.jpg|defect_8, 0.083381
J01_2018.06.27 14_57_51.jpg|defect_9, 0.232669
J01_2018.06.27 14_57_51.jpg|defect_10, 0.102034
J01_2018.06.20 15_07_29.jpg|norm, 0.765597
J01_2018.06.20 15_07_29.jpg|defect_1, 0.009654
J01_2018.06.20 15_07_29.jpg|defect_2, 0.00762
J01_2018.06.20 15_07_29.jpg|defect_3, 0.11335
J01_2018.06.20 15_07_29.jpg|defect_4, 0.012373
J01_2018.06.20 15_07_29.jpg|defect_5, 0.025121
J01_2018.06.20 15_07_29.jpg|defect_6, 0.015387
J01_2018.06.20 15_07_29.jpg|defect_7, 0.01249
J01_2018.06.20 15_07_29.jpg|defect_8, 0.01067
J01_2018.06.20 15_07_29.jpg|defect_9, 0.024929
J01_2018.06.20 15_07_29.jpg|defect_10, 0.02713
J01_2018.06.22 15_57_43.jpg|norm, 0.070072
J01_2018.06.22 15_57_43.jpg|defect_1, 0.199351
J01_2018.06.22 15_57_43.jpg|defect_2, 0.125657
J01_2018.06.22 15_57_43.jpg|defect_3, 0.231773
J01_2018.06.22 15_57_43.jpg|defect_4, 0.229883
J01_2018.06.22 15_57_43.jpg|defect_5, 0.128852
J01_2018.06.22 15_57_43.jpg|defect_6, 0.616915
J01_2018.06.22 15_57_43.jpg|defect_7, 0.151771
J01_2018.06.22 15_57_43.jpg|defect_8, 0.253126
J01_2018.06.22 15_57_43.jpg|defect_9, 0.081005
J01_2018.06.22 15_57_43.jpg|defect_10, 0.12921
J01_2018.06.28 14_31_13.jpg|norm, 0.591988
J01_2018.06.28 14_31_13.jpg|defect_1, 0.009633
J01_2018.06.28 14_31_13.jpg|defect_2, 0.084548
J01_2018.06.28 14_31_13.jpg|defect_3, 0.144472
J01_2018.06.28 14_31_13.jpg|defect_4, 0.009371
J01_2018.06.28 14_31_13.jpg|defect_5, 0.056063
J01_2018.06.28 14_31_13.jpg|defect_6, 0.060876
J01_2018.06.28 14_31_13.jpg|defect_7, 0.01386
J01_2018.06.28 14_31_13.jpg|defect_8, 0.053041
J01_2018.06.28 14_31_13.jpg|defect_9, 0.020332
J01_2018.06.28 14_31_13.jpg|defect_10, 0.050005
J01_2018.06.26 10_09_09.jpg|norm, 0.579545
J01_2018.06.26 10_09_09.jpg|defect_1, 0.051294
J01_2018.06.26 10_09_09.jpg|defect_2, 0.05407
J01_2018.06.26 10_09_09.jpg|defect_3, 0.112868
J01_2018.06.26 10_09_09.jpg|defect_4, 0.031953
J01_2018.06.26 10_09_09.jpg|defect_5, 0.038998
J01_2018.06.26 10_09_09.jpg|defect_6, 0.021236
J01_2018.06.26 10_09_09.jpg|defect_7, 0.031809
J01_2018.06.26 10_09_09.jpg|defect_8, 0.01603
J01_2018.06.26 10_09_09.jpg|defect_9, 0.106774
J01_2018.06.26 10_09_09.jpg|defect_10, 0.060481
J01_2018.06.26 14_57_49.jpg|norm, 0.255436
J01_2018.06.26 14_57_49.jpg|defect_1, 0.011309
J01_2018.06.26 14_57_49.jpg|defect_2, 0.09657
J01_2018.06.26 14_57_49.jpg|defect_3, 0.210716
J01_2018.06.26 14_57_49.jpg|defect_4, 0.038733
J01_2018.06.26 14_57_49.jpg|defect_5, 0.093732
J01_2018.06.26 14_57_49.jpg|defect_6, 0.094395
J01_2018.06.26 14_57_49.jpg|defect_7, 0.071957
J01_2018.06.26 14_57_49.jpg|defect_8, 0.107009
J01_2018.06.26 14_57_49.jpg|defect_9, 0.108945
J01_2018.06.26 14_57_49.jpg|defect_10, 0.378081
J01_2018.06.25 13_47_44.jpg|norm, 0.803521
J01_2018.06.25 13_47_44.jpg|defect_1, 0.009909
J01_2018.06.25 13_47_44.jpg|defect_2, 0.009495
J01_2018.06.25 13_47_44.jpg|defect_3, 0.016108
J01_2018.06.25 13_47_44.jpg|defect_4, 0.010288
J01_2018.06.25 13_47_44.jpg|defect_5, 0.024283
J01_2018.06.25 13_47_44.jpg|defect_6, 0.052184
J01_2018.06.25 13_47_44.jpg|defect_7, 0.01201
J01_2018.06.25 13_47_44.jpg|defect_8, 0.011792
J01_2018.06.25 13_47_44.jpg|defect_9, 0.043963
J01_2018.06.25 13_47_44.jpg|defect_10, 0.025267
J01_2018.06.25 08_59_48.jpg|norm, 0.312193
J01_2018.06.25 08_59_48.jpg|defect_1, 0.053183
J01_2018.06.25 08_59_48.jpg|defect_2, 0.159184
J01_2018.06.25 08_59_48.jpg|defect_3, 0.285458
J01_2018.06.25 08_59_48.jpg|defect_4, 0.056464
J01_2018.06.25 08_59_48.jpg|defect_5, 0.077421
J01_2018.06.25 08_59_48.jpg|defect_6, 0.094052
J01_2018.06.25 08_59_48.jpg|defect_7, 0.028894
J01_2018.06.25 08_59_48.jpg|defect_8, 0.175423
J01_2018.06.25 08_59_48.jpg|defect_9, 0.04541
J01_2018.06.25 08_59_48.jpg|defect_10, 0.089566
J01_2018.06.27 14_32_47.jpg|norm, 0.656638
J01_2018.06.27 14_32_47.jpg|defect_1, 0.009505
J01_2018.06.27 14_32_47.jpg|defect_2, 0.008597
J01_2018.06.27 14_32_47.jpg|defect_3, 0.017552
J01_2018.06.27 14_32_47.jpg|defect_4, 0.014072
J01_2018.06.27 14_32_47.jpg|defect_5, 0.03051
J01_2018.06.27 14_32_47.jpg|defect_6, 0.06768
J01_2018.06.27 14_32_47.jpg|defect_7, 0.10495
J01_2018.06.27 14_32_47.jpg|defect_8, 0.014746
J01_2018.06.27 14_32_47.jpg|defect_9, 0.073155
J01_2018.06.27 14_32_47.jpg|defect_10, 0.065547
J01_2018.06.26 09_32_25.jpg|norm, 0.366752
J01_2018.06.26 09_32_25.jpg|defect_1, 0.123286
J01_2018.06.26 09_32_25.jpg|defect_2, 0.060036
J01_2018.06.26 09_32_25.jpg|defect_3, 0.241908
J01_2018.06.26 09_32_25.jpg|defect_4, 0.08329
J01_2018.06.26 09_32_25.jpg|defect_5, 0.044391
J01_2018.06.26 09_32_25.jpg|defect_6, 0.018928
J01_2018.06.26 09_32_25.jpg|defect_7, 0.016993
J01_2018.06.26 09_32_25.jpg|defect_8, 0.149258
J01_2018.06.26 09_32_25.jpg|defect_9, 0.048052
J01_2018.06.26 09_32_25.jpg|defect_10, 0.141973
J01_2018.06.28 13_17_15.jpg|norm, 0.105433
J01_2018.06.28 13_17_15.jpg|defect_1, 0.069896
J01_2018.06.28 13_17_15.jpg|defect_2, 0.207357
J01_2018.06.28 13_17_15.jpg|defect_3, 0.389705
J01_2018.06.28 13_17_15.jpg|defect_4, 0.126277
J01_2018.06.28 13_17_15.jpg|defect_5, 0.101894
J01_2018.06.28 13_17_15.jpg|defect_6, 0.455946
J01_2018.06.28 13_17_15.jpg|defect_7, 0.156434
J01_2018.06.28 13_17_15.jpg|defect_8, 0.207345
J01_2018.06.28 13_17_15.jpg|defect_9, 0.052412
J01_2018.06.28 13_17_15.jpg|defect_10, 0.133713
J01_2018.06.19 14_37_01.jpg|norm, 0.095628
J01_2018.06.19 14_37_01.jpg|defect_1, 0.144828
J01_2018.06.19 14_37_01.jpg|defect_2, 0.157012
J01_2018.06.19 14_37_01.jpg|defect_3, 0.326019
J01_2018.06.19 14_37_01.jpg|defect_4, 0.08224
J01_2018.06.19 14_37_01.jpg|defect_5, 0.157788
J01_2018.06.19 14_37_01.jpg|defect_6, 0.193267
J01_2018.06.19 14_37_01.jpg|defect_7, 0.128168
J01_2018.06.19 14_37_01.jpg|defect_8, 0.465433
J01_2018.06.19 14_37_01.jpg|defect_9, 0.063524
J01_2018.06.19 14_37_01.jpg|defect_10, 0.276811
J01_2018.06.25 10_21_42.jpg|norm, 0.510904
J01_2018.06.25 10_21_42.jpg|defect_1, 0.017312
J01_2018.06.25 10_21_42.jpg|defect_2, 0.05123
J01_2018.06.25 10_21_42.jpg|defect_3, 0.132706
J01_2018.06.25 10_21_42.jpg|defect_4, 0.017125
J01_2018.06.25 10_21_42.jpg|defect_5, 0.05225
J01_2018.06.25 10_21_42.jpg|defect_6, 0.137681
J01_2018.06.25 10_21_42.jpg|defect_7, 0.022524
J01_2018.06.25 10_21_42.jpg|defect_8, 0.078187
J01_2018.06.25 10_21_42.jpg|defect_9, 0.065798
J01_2018.06.25 10_21_42.jpg|defect_10, 0.06557
J01_2018.06.27 15_14_31.jpg|norm, 0.403866
J01_2018.06.27 15_14_31.jpg|defect_1, 0.047566
J01_2018.06.27 15_14_31.jpg|defect_2, 0.111314
J01_2018.06.27 15_14_31.jpg|defect_3, 0.243917
J01_2018.06.27 15_14_31.jpg|defect_4, 0.055654
J01_2018.06.27 15_14_31.jpg|defect_5, 0.035291
J01_2018.06.27 15_14_31.jpg|defect_6, 0.028423
J01_2018.06.27 15_14_31.jpg|defect_7, 0.070228
J01_2018.06.27 15_14_31.jpg|defect_8, 0.034161
J01_2018.06.27 15_14_31.jpg|defect_9, 0.127939
J01_2018.06.27 15_14_31.jpg|defect_10, 0.089559
J01_2018.06.25 14_08_17.jpg|norm, 0.007602
J01_2018.06.25 14_08_17.jpg|defect_1, 0.159384
J01_2018.06.25 14_08_17.jpg|defect_2, 0.190582
J01_2018.06.25 14_08_17.jpg|defect_3, 0.747127
J01_2018.06.25 14_08_17.jpg|defect_4, 0.178376
J01_2018.06.25 14_08_17.jpg|defect_5, 0.064658
J01_2018.06.25 14_08_17.jpg|defect_6, 0.89245
J01_2018.06.25 14_08_17.jpg|defect_7, 0.151508
J01_2018.06.25 14_08_17.jpg|defect_8, 0.164407
J01_2018.06.25 14_08_17.jpg|defect_9, 0.152734
J01_2018.06.25 14_08_17.jpg|defect_10, 0.110061
J01_2018.06.27 15_00_02.jpg|norm, 0.011821
J01_2018.06.27 15_00_02.jpg|defect_1, 0.100428
J01_2018.06.27 15_00_02.jpg|defect_2, 0.251541
J01_2018.06.27 15_00_02.jpg|defect_3, 0.783937
J01_2018.06.27 15_00_02.jpg|defect_4, 0.215405
J01_2018.06.27 15_00_02.jpg|defect_5, 0.199978
J01_2018.06.27 15_00_02.jpg|defect_6, 0.557915
J01_2018.06.27 15_00_02.jpg|defect_7, 0.276085
J01_2018.06.27 15_00_02.jpg|defect_8, 0.389034
J01_2018.06.27 15_00_02.jpg|defect_9, 0.063337
J01_2018.06.27 15_00_02.jpg|defect_10, 0.293163
J01_2018.06.26 10_08_56.jpg|norm, 0.419092
J01_2018.06.26 10_08_56.jpg|defect_1, 0.0
J01_2018.06.26 10_08_56.jpg|defect_2, 0.0
J01_2018.06.26 10_08_56.jpg|defect_3, 0.130907
J01_2018.06.26 10_08_56.jpg|defect_4, 0.069795
J01_2018.06.26 10_08_56.jpg|defect_5, 0.124853
J01_2018.06.26 10_08_56.jpg|defect_6, 0.061657
J01_2018.06.26 10_08_56.jpg|defect_7, 0.035756
J01_2018.06.26 10_08_56.jpg|defect_8, 0.062987
J01_2018.06.26 10_08_56.jpg|defect_9, 0.096551
J01_2018.06.26 10_08_56.jpg|defect_10, 0.226633
J01_2018.06.17 15_27_24.jpg|norm, 0.17724
J01_2018.06.17 15_27_24.jpg|defect_1, 0.079375
J01_2018.06.17 15_27_24.jpg|defect_2, 0.108459
J01_2018.06.17 15_27_24.jpg|defect_3, 0.234471
J01_2018.06.17 15_27_24.jpg|defect_4, 0.03113
J01_2018.06.17 15_27_24.jpg|defect_5, 0.234593
J01_2018.06.17 15_27_24.jpg|defect_6, 0.315948
J01_2018.06.17 15_27_24.jpg|defect_7, 0.15586
J01_2018.06.17 15_27_24.jpg|defect_8, 0.193541
J01_2018.06.17 15_27_24.jpg|defect_9, 0.096783
J01_2018.06.17 15_27_24.jpg|defect_10, 0.095642
J01_2018.06.17 13_14_13.jpg|norm, 0.476702
J01_2018.06.17 13_14_13.jpg|defect_1, 0.0
J01_2018.06.17 13_14_13.jpg|defect_2, 0.009631
J01_2018.06.17 13_14_13.jpg|defect_3, 0.086705
J01_2018.06.17 13_14_13.jpg|defect_4, 0.010029
J01_2018.06.17 13_14_13.jpg|defect_5, 0.086785
J01_2018.06.17 13_14_13.jpg|defect_6, 0.128049
J01_2018.06.17 13_14_13.jpg|defect_7, 0.071736
J01_2018.06.17 13_14_13.jpg|defect_8, 0.091136
J01_2018.06.17 13_14_13.jpg|defect_9, 0.077021
J01_2018.06.17 13_14_13.jpg|defect_10, 0.141404
J01_2018.06.25 08_51_47.jpg|norm, 0.566026
J01_2018.06.25 08_51_47.jpg|defect_1, 0.0
J01_2018.06.25 08_51_47.jpg|defect_2, 0.0
J01_2018.06.25 08_51_47.jpg|defect_3, 0.016713
J01_2018.06.25 08_51_47.jpg|defect_4, 0.0
J01_2018.06.25 08_51_47.jpg|defect_5, 0.130549
J01_2018.06.25 08_51_47.jpg|defect_6, 0.040425
J01_2018.06.25 08_51_47.jpg|defect_7, 0.024088
J01_2018.06.25 08_51_47.jpg|defect_8, 0.03775
J01_2018.06.25 08_51_47.jpg|defect_9, 0.090354
J01_2018.06.25 08_51_47.jpg|defect_10, 0.19228
J01_2018.06.22 10_20_35.jpg|norm, 0.047193
J01_2018.06.22 10_20_35.jpg|defect_1, 0.108116
J01_2018.06.22 10_20_35.jpg|defect_2, 0.14268
