filename|defect,probability
J01_2018.08.08 10_10_50.jpg|norm, 1.0
J01_2018.08.08 08_36_09.jpg|norm, 0.059512
J01_2018.08.04 10_18_01.jpg|norm, 0.715216
J01_2018.08.08 09_51_43.jpg|norm, 0.325598
J01_2018.07.31 16_26_19.jpg|norm, 1.0
J01_2018.08.06 16_20_13.jpg|norm, 0.55127
J01_2018.08.07 16_17_42.jpg|norm, 0.118072
J01_2018.08.04 09_41_31.jpg|norm, 1.0
J01_2018.07.20 08_45_18.jpg|norm, 0.546689
J01_2018.08.08 08_45_05.jpg|norm, 0.882309
J01_2018.07.20 08_21_26.jpg|norm, 1.0
J01_2018.08.08 08_55_01.jpg|norm, 0.662732
J01_2018.07.31 14_58_27.jpg|norm, 0.752141
J01_2018.08.06 16_01_18.jpg|norm, 0.696055
J01_2018.07.26 09_11_03.jpg|norm, 0.013033
J01_2018.08.07 15_07_12.jpg|norm, 0.881363
J01_2018.08.08 09_05_35.jpg|norm, 0.573419
J01_2018.07.20 09_13_49.jpg|norm, 1.0
J01_2018.07.26 08_44_13.jpg|norm, 0.370945
J01_2018.08.08 09_00_49.jpg|norm, 0.848128
J01_2018.08.08 09_47_33.jpg|norm, 0.056781
J01_2018.08.04 10_02_13.jpg|norm, 0.752541
J01_2018.08.01 08_31_15.jpg|norm, 0.759614
J01_2018.08.06 15_27_19.jpg|norm, 0.136705
J01_2018.08.08 08_52_41.jpg|norm, 0.683094
J01_2018.08.07 16_12_38.jpg|norm, 0.831195
J01_2018.08.06 15_45_02.jpg|norm, 1.0
J01_2018.07.31 14_58_35.jpg|norm, 0.745446
J01_2018.07.20 08_59_31.jpg|norm, 1.0
J01_2018.08.01 09_01_56.jpg|norm, 0.811057
J01_2018.07.31 16_45_46.jpg|norm, 0.879343
J01_2018.07.20 08_39_07.jpg|norm, 0.273436
J01_2018.07.31 16_30_09.jpg|norm, 1.0
J01_2018.08.06 15_33_41.jpg|norm, 0.540931
J01_2018.08.07 15_00_54.jpg|norm, 0.338696
J01_2018.08.04 10_07_52.jpg|norm, 0.899864
J01_2018.07.26 09_03_06.jpg|norm, 0.872034
J01_2018.07.26 08_49_31.jpg|norm, 0.627595
J01_2018.08.04 09_50_02.jpg|norm, 0.666498
J01_2018.08.08 10_02_46.jpg|norm, 0.699393
J01_2018.07.26 08_37_50.jpg|norm, 0.500786
J01_2018.08.06 15_36_17.jpg|norm, 1.0
J01_2018.07.20 08_50_24.jpg|norm, 1.0
J01_2018.07.20 09_09_00.jpg|norm, 0.843832
J01_2018.08.08 09_52_49.jpg|norm, 0.694245
J01_2018.07.26 08_45_04.jpg|norm, 0.076793
J01_2018.08.01 09_05_25.jpg|norm, 1.0
J01_2018.07.26 09_48_02.jpg|norm, 0.832853
J01_2018.07.26 09_51_36.jpg|norm, 0.857586
J01_2018.07.20 08_31_31.jpg|norm, 0.857351
J01_2018.08.08 09_47_46.jpg|norm, 0.774499
J01_2018.08.07 16_06_15.jpg|norm, 0.083018
J01_2018.08.07 15_14_27.jpg|norm, 0.767008
J01_2018.07.26 09_32_29.jpg|norm, 0.899945
J01_2018.08.08 09_57_53.jpg|norm, 0.46117
J01_2018.08.08 09_26_46.jpg|norm, 1.0
J01_2018.08.06 14_48_08.jpg|norm, 0.156834
J01_2018.07.31 15_30_49.jpg|norm, 1.0
J01_2018.08.08 09_10_24.jpg|norm, 0.769539
J01_2018.08.01 09_04_35.jpg|norm, 0.060929
J01_2018.08.08 09_05_20.jpg|norm, 0.874475
J01_2018.08.08 09_53_48.jpg|norm, 0.74211
J01_2018.08.08 09_18_23.jpg|norm, 0.848529
J01_2018.07.20 09_14_18.jpg|norm, 1.0
J01_2018.07.31 15_15_02.jpg|norm, 0.060145
J01_2018.07.26 09_38_54.jpg|norm, 0.381967
J01_2018.08.04 10_11_59.jpg|norm, 0.795898
J01_2018.08.04 09_13_57.jpg|norm, 1.0
J01_2018.08.08 09_57_58.jpg|norm, 1.0
J01_2018.07.20 09_07_17.jpg|norm, 1.0
J01_2018.08.06 16_07_49.jpg|norm, 0.769598
J01_2018.08.04 09_17_10.jpg|norm, 0.360472
J01_2018.07.31 14_59_20.jpg|norm, 0.77747
J01_2018.07.26 09_28_50.jpg|norm, 0.112606
J01_2018.07.26 09_41_21.jpg|norm, 0.330298
J01_2018.07.20 08_29_32.jpg|norm, 0.197332
J01_2018.07.31 16_26_22.jpg|norm, 0.709981
J01_2018.07.20 09_02_47.jpg|norm, 0.56915
J01_2018.08.01 08_28_46.jpg|norm, 1.0
J01_2018.08.07 14_56_39.jpg|norm, 0.577229
J01_2018.08.01 08_29_59.jpg|norm, 0.876948
J01_2018.07.26 08_44_16.jpg|norm, 0.68247
J01_2018.08.04 10_11_22.jpg|norm, 0.671597
J01_2018.08.06 15_33_54.jpg|norm, 1.0
J01_2018.08.01 08_22_50.jpg|norm, 0.083383
J01_2018.08.04 10_21_28.jpg|norm, 0.752515
J01_2018.07.31 16_43_45.jpg|norm, 1.0
J01_2018.07.31 16_41_09.jpg|norm, 0.710489
J01_2018.07.20 09_09_57.jpg|norm, 1.0
J01_2018.07.26 08_46_03.jpg|norm, 0.698744
J01_2018.08.07 15_00_03.jpg|norm, 1.0
J01_2018.08.01 09_02_29.jpg|norm, 1.0
J01_2018.08.06 16_24_34.jpg|norm, 0.168869
J01_2018.08.06 16_20_08.jpg|norm, 0.293918
J01_2018.08.07 15_50_12.jpg|norm, 1.0
J01_2018.08.08 08_36_19.jpg|norm, 0.338797
J01_2018.07.20 08_51_05.jpg|norm, 0.399191
J01_2018.07.20 08_41_37.jpg|norm, 0.881682
J01_2018.08.07 14_50_37.jpg|norm, 0.891237
J01_2018.08.07 16_01_08.jpg|norm, 0.889777
J01_2018.08.07 15_54_43.jpg|norm, 1.0
J01_2018.08.04 10_22_11.jpg|norm, 0.889884
J01_2018.08.07 15_56_40.jpg|norm, 1.0
J01_2018.08.01 08_55_57.jpg|norm, 1.0
J01_2018.08.08 09_17_42.jpg|norm, 0.882133
J01_2018.08.08 08_28_32.jpg|norm, 1.0
J01_2018.07.20 08_44_20.jpg|norm, 1.0
J01_2018.07.26 08_52_44.jpg|norm, 0.122275
J01_2018.08.07 14_46_37.jpg|norm, 0.898008
J01_2018.07.26 09_29_20.jpg|norm, 0.842008
J01_2018.08.08 10_05_03.jpg|norm, 0.020917
J01_2018.08.04 09_58_44.jpg|norm, 0.852119
J01_2018.07.31 15_35_14.jpg|norm, 0.891073
J01_2018.07.31 15_30_53.jpg|norm, 0.322522
J01_2018.07.20 09_06_15.jpg|norm, 0.766525
J01_2018.08.08 10_02_52.jpg|norm, 0.767444
J01_2018.08.08 08_50_19.jpg|norm, 0.417514
J01_2018.08.08 08_54_55.jpg|norm, 0.896484
J01_2018.08.08 08_53_56.jpg|norm, 0.381294
J01_2018.07.26 09_13_10.jpg|norm, 0.823835
J01_2018.08.08 08_53_31.jpg|norm, 0.868616
J01_2018.08.04 10_02_07.jpg|norm, 0.131009
J01_2018.07.20 08_42_39.jpg|norm, 0.017311
J01_2018.08.07 16_25_52.jpg|norm, 0.068467
J01_2018.07.31 16_39_18.jpg|norm, 1.0
J01_2018.08.01 08_22_29.jpg|norm, 0.756466
J01_2018.08.04 09_52_58.jpg|norm, 1.0
J01_2018.07.20 08_58_02.jpg|norm, 1.0
J01_2018.08.08 09_14_19.jpg|norm, 0.430251
J01_2018.08.08 08_46_36.jpg|norm, 0.395926
J01_2018.07.26 08_33_08.jpg|norm, 0.541589
J01_2018.07.26 09_04_33.jpg|norm, 0.205927
J01_2018.08.06 14_48_20.jpg|norm, 1.0
J01_2018.08.06 16_21_26.jpg|norm, 0.804021
J01_2018.08.01 08_35_48.jpg|norm, 0.707027
J01_2018.07.31 15_29_22.jpg|norm, 0.137124
J01_2018.08.01 08_52_45.jpg|norm, 0.003012
J01_2018.07.20 08_46_01.jpg|norm, 0.583801
J01_2018.08.04 14_23_13.jpg|norm, 0.136373
J01_2018.07.20 09_17_18.jpg|norm, 1.0
J01_2018.07.20 09_13_46.jpg|norm, 1.0
J01_2018.08.01 08_27_35.jpg|norm, 0.027727
J01_2018.08.04 14_22_39.jpg|norm, 0.445818
J01_2018.08.08 10_17_24.jpg|norm, 0.898975
J01_2018.08.07 16_16_32.jpg|norm, 1.0
J01_2018.07.26 09_06_49.jpg|norm, 0.861504
J01_2018.07.20 09_09_48.jpg|norm, 1.0
J01_2018.07.31 16_42_05.jpg|norm, 1.0
J01_2018.08.07 16_17_39.jpg|norm, 0.043991
J01_2018.07.31 15_32_45.jpg|norm, 0.899432
J01_2018.07.26 09_10_55.jpg|norm, 0.05064
J01_2018.08.08 09_12_56.jpg|norm, 1.0
J01_2018.07.26 08_44_18.jpg|norm, 0.10925
J01_2018.07.31 16_27_43.jpg|norm, 1.0
J01_2018.08.07 15_07_47.jpg|norm, 0.833073
J01_2018.08.07 15_02_40.jpg|norm, 0.1292
J01_2018.08.01 08_25_41.jpg|norm, 0.594882
J01_2018.07.26 09_46_08.jpg|norm, 1.0
J01_2018.08.08 09_33_51.jpg|norm, 0.868573
J01_2018.08.08 10_05_57.jpg|norm, 0.465371
J01_2018.07.26 09_08_45.jpg|norm, 0.74368
J01_2018.07.26 09_11_15.jpg|norm, 0.898918
J01_2018.08.04 14_22_42.jpg|norm, 1.0
J01_2018.08.01 08_29_23.jpg|norm, 0.898511
J01_2018.08.01 08_27_41.jpg|norm, 1.0
J01_2018.07.31 16_46_29.jpg|norm, 0.651195
J01_2018.08.01 08_44_18.jpg|norm, 0.698219
J01_2018.07.26 09_06_43.jpg|norm, 0.064537
J01_2018.08.08 09_52_56.jpg|norm, 0.252259
J01_2018.07.20 09_16_43.jpg|norm, 0.884764
J01_2018.08.08 08_30_11.jpg|norm, 0.880787
J01_2018.07.26 09_32_32.jpg|norm, 1.0
J01_2018.07.26 09_13_36.jpg|norm, 0.877427
J01_2018.08.03 15_54_28.jpg|norm, 0.874964
J01_2018.07.20 09_07_55.jpg|norm, 0.729079
J01_2018.08.01 08_50_04.jpg|norm, 0.394264
J01_2018.08.08 08_43_58.jpg|norm, 0.882563
J01_2018.07.20 08_25_36.jpg|norm, 1.0
J01_2018.08.06 15_38_32.jpg|norm, 1.0
J01_2018.08.07 15_15_25.jpg|norm, 0.127839
J01_2018.07.31 16_37_04.jpg|norm, 1.0
J01_2018.08.07 15_29_01.jpg|norm, 0.387176
J01_2018.08.06 15_49_09.jpg|norm, 1.0
J01_2018.08.08 08_36_53.jpg|norm, 0.893653
J01_2018.07.31 16_46_31.jpg|norm, 0.830176
J01_2018.07.26 08_53_59.jpg|norm, 0.030196
J01_2018.08.06 15_01_07.jpg|norm, 0.897555
J01_2018.08.07 15_07_56.jpg|norm, 0.094762
J01_2018.08.06 15_27_34.jpg|norm, 0.867199
J01_2018.08.01 08_36_50.jpg|norm, 1.0
J01_2018.07.31 16_42_08.jpg|norm, 0.811752
J01_2018.08.08 08_59_25.jpg|norm, 0.776545
J01_2018.08.08 10_10_52.jpg|norm, 1.0
J01_2018.07.20 09_15_35.jpg|norm, 1.0
J01_2018.08.08 10_17_01.jpg|norm, 0.098834
J01_2018.08.08 10_06_56.jpg|norm, 0.088813
J01_2018.07.20 08_49_45.jpg|norm, 0.875587
J01_2018.08.08 09_38_00.jpg|norm, 0.083024
J01_2018.08.01 08_57_12.jpg|norm, 0.842903
J01_2018.08.01 08_42_22.jpg|norm, 0.399294
J01_2018.08.08 09_50_56.jpg|norm, 1.0
J01_2018.08.08 08_46_34.jpg|norm, 0.630664
J01_2018.08.07 15_16_45.jpg|norm, 1.0
J01_2018.08.08 10_15_32.jpg|norm, 0.728748
J01_2018.07.31 15_44_57.jpg|norm, 0.529999
J01_2018.08.01 08_34_10.jpg|norm, 1.0
J01_2018.08.07 16_24_21.jpg|norm, 0.094897
J01_2018.08.07 15_23_55.jpg|norm, 0.873963
J01_2018.07.31 14_53_31.jpg|norm, 0.852562
J01_2018.07.26 08_53_20.jpg|norm, 0.604097
J01_2018.08.06 15_32_08.jpg|norm, 1.0
J01_2018.08.01 08_25_12.jpg|norm, 1.0
J01_2018.07.20 08_33_49.jpg|norm, 0.84734
J01_2018.08.01 08_25_46.jpg|norm, 1.0
J01_2018.08.06 15_49_20.jpg|norm, 1.0
J01_2018.07.20 08_59_26.jpg|norm, 1.0
J01_2018.08.07 16_30_59.jpg|norm, 1.0
J01_2018.08.07 15_00_07.jpg|norm, 1.0
J01_2018.08.01 08_21_51.jpg|norm, 0.144265
J01_2018.08.04 09_49_06.jpg|norm, 0.688708
J01_2018.08.06 16_22_13.jpg|norm, 0.896601
J01_2018.08.06 16_02_35.jpg|norm, 0.206427
J01_2018.08.07 15_57_08.jpg|norm, 1.0
J01_2018.08.08 09_29_47.jpg|norm, 1.0
J01_2018.08.07 16_22_14.jpg|norm, 0.042674
J01_2018.08.01 08_22_19.jpg|norm, 0.109137
J01_2018.08.04 14_23_16.jpg|norm, 0.618175
J01_2018.08.06 15_18_09.jpg|norm, 0.883064
J01_2018.08.01 09_05_30.jpg|norm, 1.0
J01_2018.07.31 15_41_32.jpg|norm, 1.0
J01_2018.08.04 14_26_07.jpg|norm, 1.0
J01_2018.08.07 15_47_40.jpg|norm, 1.0
J01_2018.08.07 16_11_25.jpg|norm, 0.350844
J01_2018.08.07 16_10_28.jpg|norm, 1.0
J01_2018.08.07 16_03_52.jpg|norm, 0.509555
J01_2018.08.01 09_03_53.jpg|norm, 0.16869
J01_2018.08.07 15_46_49.jpg|norm, 1.0
J01_2018.08.04 09_55_04.jpg|norm, 1.0
J01_2018.08.04 09_16_17.jpg|norm, 1.0
J01_2018.08.07 16_23_18.jpg|norm, 0.383648
J01_2018.08.06 15_15_23.jpg|norm, 0.624217
J01_2018.08.08 08_41_58.jpg|norm, 1.0
J01_2018.08.08 08_36_22.jpg|norm, 0.749294
J01_2018.07.20 08_54_46.jpg|norm, 0.836642
J01_2018.07.20 09_17_14.jpg|norm, 1.0
J01_2018.08.08 10_15_35.jpg|norm, 0.626327
J01_2018.07.20 09_08_53.jpg|norm, 0.776364
J01_2018.07.31 16_39_56.jpg|norm, 0.841628
J01_2018.08.04 09_46_24.jpg|norm, 0.831728
J01_2018.08.04 10_09_37.jpg|norm, 0.191368
J01_2018.08.04 10_12_12.jpg|norm, 0.715254
J01_2018.08.08 10_05_15.jpg|norm, 0.008431
J01_2018.08.07 15_02_35.jpg|norm, 0.574956
J01_2018.08.07 15_38_50.jpg|norm, 0.122311
J01_2018.08.01 08_40_05.jpg|norm, 1.0
J01_2018.07.31 15_26_51.jpg|norm, 0.889871
J01_2018.08.08 09_00_58.jpg|norm, 0.842169
J01_2018.08.07 16_05_55.jpg|norm, 0.892979
J01_2018.08.06 15_16_17.jpg|norm, 0.546057
J01_2018.08.01 09_00_40.jpg|norm, 1.0
J01_2018.08.04 09_55_08.jpg|norm, 1.0
J01_2018.07.20 08_40_02.jpg|norm, 0.748784
J01_2018.08.08 09_33_54.jpg|norm, 0.880949
J01_2018.08.01 09_05_06.jpg|norm, 1.0
J01_2018.08.08 10_12_06.jpg|norm, 0.10968
J01_2018.08.07 16_24_11.jpg|norm, 0.092266
J01_2018.07.26 09_16_11.jpg|norm, 0.75808
J01_2018.07.31 16_29_13.jpg|norm, 0.133187
J01_2018.07.26 08_43_26.jpg|norm, 0.81686
J01_2018.07.26 09_29_14.jpg|norm, 0.116025
J01_2018.07.31 15_40_47.jpg|norm, 0.898298
J01_2018.07.31 16_29_21.jpg|norm, 1.0
J01_2018.07.31 16_42_41.jpg|norm, 1.0
J01_2018.08.01 08_42_49.jpg|norm, 0.869849
J01_2018.08.08 10_13_59.jpg|norm, 0.274968
J01_2018.08.07 16_31_01.jpg|norm, 0.866375
J01_2018.07.26 09_17_04.jpg|norm, 0.813567
J01_2018.08.07 14_43_48.jpg|norm, 0.708517
J01_2018.08.04 10_19_10.jpg|norm, 0.286163
J01_2018.08.04 09_15_10.jpg|norm, 0.794551
J01_2018.08.07 16_05_21.jpg|norm, 0.0393
J01_2018.08.04 09_44_55.jpg|norm, 0.895198
J01_2018.08.08 09_27_21.jpg|norm, 0.608839
J01_2018.07.20 09_07_52.jpg|norm, 1.0
J01_2018.07.20 09_02_40.jpg|norm, 1.0
J01_2018.07.31 15_28_48.jpg|norm, 1.0
J01_2018.08.07 16_14_54.jpg|norm, 0.123256
J01_2018.07.31 15_44_24.jpg|norm, 0.795183
J01_2018.08.08 09_11_02.jpg|norm, 0.430625
J01_2018.07.31 15_29_33.jpg|norm, 1.0
J01_2018.07.26 08_48_26.jpg|norm, 1.0
J01_2018.08.07 15_28_57.jpg|norm, 0.121113
J01_2018.08.04 10_05_40.jpg|norm, 1.0
J01_2018.08.07 14_48_27.jpg|norm, 0.115606
J01_2018.08.07 15_58_35.jpg|norm, 0.275292
J01_2018.08.08 09_09_32.jpg|norm, 0.810635
J01_2018.07.31 14_59_11.jpg|norm, 0.221207
J01_2018.08.08 08_28_58.jpg|norm, 0.881378
J01_2018.08.08 09_14_27.jpg|norm, 0.707248
J01_2018.07.26 09_11_08.jpg|norm, 0.79435
J01_2018.08.07 16_06_34.jpg|norm, 0.313159
J01_2018.07.31 16_47_05.jpg|norm, 0.838601
J01_2018.08.01 09_04_41.jpg|norm, 0.847011
J01_2018.08.08 10_17_06.jpg|norm, 0.754143
J01_2018.08.04 14_21_43.jpg|norm, 1.0
J01_2018.08.08 08_59_34.jpg|norm, 1.0
J01_2018.07.31 16_33_33.jpg|norm, 0.082235
J01_2018.08.04 09_52_51.jpg|norm, 1.0
J01_2018.07.20 09_04_14.jpg|norm, 0.103534
J01_2018.08.08 08_32_30.jpg|norm, 1.0
J01_2018.07.26 09_08_37.jpg|norm, 0.894546
J01_2018.07.26 08_43_29.jpg|norm, 1.0
J01_2018.07.26 09_30_05.jpg|norm, 1.0
J01_2018.08.08 09_27_24.jpg|norm, 1.0
J01_2018.07.26 09_34_13.jpg|norm, 0.618264
J01_2018.07.31 16_32_04.jpg|norm, 1.0
J01_2018.07.20 08_40_42.jpg|norm, 0.396103
J01_2018.08.01 08_23_28.jpg|norm, 0.836186
J01_2018.07.31 16_33_05.jpg|norm, 1.0
J01_2018.07.26 09_21_21.jpg|norm, 0.761019
J01_2018.08.04 14_21_34.jpg|norm, 0.247258
J01_2018.08.06 16_06_44.jpg|norm, 0.681078
J01_2018.08.07 15_57_00.jpg|norm, 1.0
J01_2018.08.01 08_39_40.jpg|norm, 0.236054
J01_2018.07.31 15_15_06.jpg|norm, 0.897306
J01_2018.08.04 10_07_49.jpg|norm, 0.065876
J01_2018.07.26 08_54_08.jpg|norm, 0.773635
J01_2018.07.31 16_43_55.jpg|norm, 1.0
J01_2018.08.04 14_20_54.jpg|norm, 0.85609
J01_2018.07.31 15_32_56.jpg|norm, 1.0
J01_2018.08.07 16_30_56.jpg|norm, 0.829489
J01_2018.07.26 08_58_07.jpg|norm, 0.397121
J01_2018.07.26 09_15_47.jpg|norm, 1.0
J01_2018.08.07 16_14_57.jpg|norm, 0.285573
J01_2018.08.08 10_13_44.jpg|norm, 0.58501
J01_2018.07.26 09_16_59.jpg|norm, 0.600806
J01_2018.08.04 10_15_05.jpg|norm, 0.379371
J01_2018.07.31 15_14_38.jpg|norm, 1.0
J01_2018.08.07 14_55_10.jpg|norm, 0.0215
J01_2018.07.26 09_37_59.jpg|norm, 1.0
J01_2018.08.08 10_16_45.jpg|norm, 0.148784
J01_2018.08.01 08_57_10.jpg|norm, 0.895689
J01_2018.08.07 15_14_30.jpg|norm, 1.0
J01_2018.08.08 09_16_37.jpg|norm, 0.068623
J01_2018.07.26 09_41_37.jpg|norm, 0.707502
J01_2018.08.08 08_47_04.jpg|norm, 0.888871
J01_2018.07.31 14_57_05.jpg|norm, 0.898001
J01_2018.08.04 10_11_56.jpg|norm, 0.617056
J01_2018.08.07 16_28_49.jpg|norm, 0.600203
J01_2018.08.08 09_57_13.jpg|norm, 1.0
J01_2018.08.04 14_27_20.jpg|norm, 0.874205
J01_2018.08.07 16_16_00.jpg|norm, 1.0
J01_2018.07.26 08_42_55.jpg|norm, 1.0
J01_2018.08.07 15_24_47.jpg|norm, 0.77102
J01_2018.08.04 10_15_11.jpg|norm, 0.804469
J01_2018.07.20 08_51_39.jpg|norm, 0.530183
J01_2018.08.08 10_08_44.jpg|norm, 1.0
J01_2018.08.08 09_11_05.jpg|norm, 0.81487
J01_2018.07.20 08_49_50.jpg|norm, 0.341693
J01_2018.08.08 09_01_01.jpg|norm, 1.0
J01_2018.07.26 09_47_25.jpg|norm, 1.0
J01_2018.08.04 10_11_02.jpg|norm, 0.039988
J01_2018.08.07 16_14_58.jpg|norm, 0.446054
J01_2018.08.07 15_33_08.jpg|norm, 0.297301
J01_2018.07.20 08_40_15.jpg|norm, 0.833208
J01_2018.08.07 15_34_21.jpg|norm, 0.769607
J01_2018.07.26 09_30_21.jpg|norm, 0.206876
J01_2018.08.06 16_24_40.jpg|norm, 0.745565
J01_2018.07.31 14_53_36.jpg|norm, 0.56615
J01_2018.08.04 14_24_13.jpg|norm, 0.659119
J01_2018.07.20 08_51_02.jpg|norm, 0.855509
J01_2018.08.08 10_14_07.jpg|norm, 1.0
J01_2018.08.07 14_55_06.jpg|norm, 0.663527
J01_2018.07.31 15_44_28.jpg|norm, 0.826709
J01_2018.08.04 10_17_54.jpg|norm, 0.641031
J01_2018.08.01 08_44_51.jpg|norm, 1.0
J01_2018.07.31 16_41_14.jpg|norm, 1.0
J01_2018.08.04 09_55_55.jpg|norm, 0.89526
J01_2018.08.07 16_02_55.jpg|norm, 1.0
J01_2018.07.20 08_53_55.jpg|norm, 0.871208
J01_2018.07.20 08_54_52.jpg|norm, 1.0
J01_2018.08.08 09_02_21.jpg|norm, 0.770816
J01_2018.07.31 15_28_40.jpg|norm, 0.187455
J01_2018.08.08 08_46_53.jpg|norm, 1.0
J01_2018.07.31 15_27_54.jpg|norm, 1.0
J01_2018.08.07 16_09_12.jpg|norm, 0.518004
J01_2018.08.07 15_31_51.jpg|norm, 0.624348
J01_2018.07.26 09_12_31.jpg|norm, 1.0
J01_2018.07.31 14_52_41.jpg|norm, 0.239418
J01_2018.08.07 14_49_35.jpg|norm, 0.85404
J01_2018.07.26 09_39_37.jpg|norm, 0.581385
J01_2018.07.26 09_21_58.jpg|norm, 0.280013
J01_2018.08.04 09_17_05.jpg|norm, 0.154214
J01_2018.08.04 14_21_37.jpg|norm, 0.89596
J01_2018.08.08 08_57_49.jpg|norm, 0.23882
J01_2018.08.01 08_24_36.jpg|norm, 0.632758
J01_2018.08.07 16_32_05.jpg|norm, 0.727284
J01_2018.08.01 08_44_45.jpg|norm, 0.755744
J01_2018.08.07 16_25_32.jpg|norm, 1.0
J01_2018.08.01 09_05_00.jpg|norm, 1.0
J01_2018.08.08 09_47_53.jpg|norm, 1.0
J01_2018.08.04 09_56_36.jpg|norm, 1.0
J01_2018.08.08 10_17_26.jpg|norm, 0.829025
J01_2018.07.20 08_25_39.jpg|norm, 0.618076
J01_2018.08.01 08_46_51.jpg|norm, 1.0
J01_2018.08.01 08_21_04.jpg|norm, 0.68756
J01_2018.08.08 09_09_39.jpg|norm, 0.757772
J01_2018.07.26 09_25_35.jpg|norm, 0.870661
J01_2018.08.07 16_07_10.jpg|norm, 0.422911
J01_2018.07.31 15_14_33.jpg|norm, 1.0
J01_2018.08.08 08_35_52.jpg|norm, 0.56851
J01_2018.08.07 14_41_19.jpg|norm, 1.0
J01_2018.08.08 10_05_55.jpg|norm, 1.0
J01_2018.08.07 16_03_30.jpg|norm, 1.0
J01_2018.07.20 08_52_53.jpg|norm, 1.0
J01_2018.08.04 10_21_26.jpg|norm, 1.0
J01_2018.07.31 16_42_01.jpg|norm, 0.114913
J01_2018.07.20 08_41_42.jpg|norm, 1.0
J01_2018.07.26 08_45_58.jpg|norm, 1.0
J01_2018.07.26 09_38_52.jpg|norm, 0.87888
J01_2018.07.26 08_53_26.jpg|norm, 1.0
J01_2018.07.26 08_36_33.jpg|norm, 0.158857
J01_2018.08.07 16_07_20.jpg|norm, 0.864374
J01_2018.08.04 09_46_09.jpg|norm, 0.281531
J01_2018.08.08 10_13_51.jpg|norm, 1.0
J01_2018.08.01 08_32_14.jpg|norm, 1.0
J01_2018.08.07 15_17_17.jpg|norm, 0.817523
J01_2018.07.20 08_29_25.jpg|norm, 1.0
J01_2018.07.31 15_11_02.jpg|norm, 0.398691
J01_2018.08.01 08_35_24.jpg|norm, 0.788137
J01_2018.08.08 08_59_28.jpg|norm, 0.809698
J01_2018.08.04 14_26_10.jpg|norm, 0.15264
J01_2018.08.07 15_07_44.jpg|norm, 0.477156
