filename|defect,probability
J01_2018.08.08 10_10_50.jpg|norm, 1.0
J01_2018.08.08 08_36_09.jpg|norm, 0.196681
J01_2018.08.04 10_18_01.jpg|norm, 0.588466
J01_2018.08.08 09_51_43.jpg|norm, 0.154352
J01_2018.07.31 16_26_19.jpg|norm, 0.829666
J01_2018.08.06 16_20_13.jpg|norm, 0.74085
J01_2018.08.07 16_17_42.jpg|norm, 0.080895
J01_2018.08.04 09_41_31.jpg|norm, 0.860756
J01_2018.07.20 08_45_18.jpg|norm, 0.049157
J01_2018.08.08 08_45_05.jpg|norm, 1.0
J01_2018.07.20 08_21_26.jpg|norm, 0.899056
J01_2018.08.08 08_55_01.jpg|norm, 1.0
J01_2018.07.31 14_58_27.jpg|norm, 0.703571
J01_2018.08.06 16_01_18.jpg|norm, 0.864786
J01_2018.07.26 09_11_03.jpg|norm, 0.017299
J01_2018.08.07 15_07_12.jpg|norm, 0.89323
J01_2018.08.08 09_05_35.jpg|norm, 0.630373
J01_2018.07.20 09_13_49.jpg|norm, 0.877069
J01_2018.07.26 08_44_13.jpg|norm, 0.555485
J01_2018.08.08 09_00_49.jpg|norm, 0.858892
J01_2018.08.08 09_47_33.jpg|norm, 0.138956
J01_2018.08.04 10_02_13.jpg|norm, 0.598836
J01_2018.08.01 08_31_15.jpg|norm, 1.0
J01_2018.08.06 15_27_19.jpg|norm, 0.029598
J01_2018.08.08 08_52_41.jpg|norm, 0.491585
J01_2018.08.07 16_12_38.jpg|norm, 0.702872
J01_2018.08.06 15_45_02.jpg|norm, 0.830953
J01_2018.07.31 14_58_35.jpg|norm, 0.722649
J01_2018.07.20 08_59_31.jpg|norm, 1.0
J01_2018.08.01 09_01_56.jpg|norm, 1.0
J01_2018.07.31 16_45_46.jpg|norm, 1.0
J01_2018.07.20 08_39_07.jpg|norm, 0.396947
J01_2018.07.31 16_30_09.jpg|norm, 0.681566
J01_2018.08.06 15_33_41.jpg|norm, 0.543678
J01_2018.08.07 15_00_54.jpg|norm, 0.260151
J01_2018.08.04 10_07_52.jpg|norm, 0.845534
J01_2018.07.26 09_03_06.jpg|norm, 1.0
J01_2018.07.26 08_49_31.jpg|norm, 0.743361
J01_2018.08.04 09_50_02.jpg|norm, 0.288714
J01_2018.08.08 10_02_46.jpg|norm, 0.792891
J01_2018.07.26 08_37_50.jpg|norm, 0.668324
J01_2018.08.06 15_36_17.jpg|norm, 1.0
J01_2018.07.20 08_50_24.jpg|norm, 1.0
J01_2018.07.20 09_09_00.jpg|norm, 1.0
J01_2018.08.08 09_52_49.jpg|norm, 0.726758
J01_2018.07.26 08_45_04.jpg|norm, 0.08477
J01_2018.08.01 09_05_25.jpg|norm, 0.899111
J01_2018.07.26 09_48_02.jpg|norm, 0.68332
J01_2018.07.26 09_51_36.jpg|norm, 0.583822
J01_2018.07.20 08_31_31.jpg|norm, 0.811196
J01_2018.08.08 09_47_46.jpg|norm, 0.851634
J01_2018.08.07 16_06_15.jpg|norm, 0.105697
J01_2018.08.07 15_14_27.jpg|norm, 0.859155
J01_2018.07.26 09_32_29.jpg|norm, 1.0
J01_2018.08.08 09_57_53.jpg|norm, 0.089435
J01_2018.08.08 09_26_46.jpg|norm, 0.889169
J01_2018.08.06 14_48_08.jpg|norm, 0.191872
J01_2018.07.31 15_30_49.jpg|norm, 0.051425
J01_2018.08.08 09_10_24.jpg|norm, 0.848394
J01_2018.08.01 09_04_35.jpg|norm, 0.01764
J01_2018.08.08 09_05_20.jpg|norm, 0.846007
J01_2018.08.08 09_53_48.jpg|norm, 0.655093
J01_2018.08.08 09_18_23.jpg|norm, 1.0
J01_2018.07.20 09_14_18.jpg|norm, 1.0
J01_2018.07.31 15_15_02.jpg|norm, 0.205149
J01_2018.07.26 09_38_54.jpg|norm, 0.873959
J01_2018.08.04 10_11_59.jpg|norm, 0.899159
J01_2018.08.04 09_13_57.jpg|norm, 1.0
J01_2018.08.08 09_57_58.jpg|norm, 0.875585
J01_2018.07.20 09_07_17.jpg|norm, 0.896447
J01_2018.08.06 16_07_49.jpg|norm, 1.0
J01_2018.08.04 09_17_10.jpg|norm, 0.297676
J01_2018.07.31 14_59_20.jpg|norm, 0.439859
J01_2018.07.26 09_28_50.jpg|norm, 0.049497
J01_2018.07.26 09_41_21.jpg|norm, 0.598944
J01_2018.07.20 08_29_32.jpg|norm, 0.281821
J01_2018.07.31 16_26_22.jpg|norm, 0.566601
J01_2018.07.20 09_02_47.jpg|norm, 1.0
J01_2018.08.01 08_28_46.jpg|norm, 1.0
J01_2018.08.07 14_56_39.jpg|norm, 0.739734
J01_2018.08.01 08_29_59.jpg|norm, 1.0
J01_2018.07.26 08_44_16.jpg|norm, 0.725656
J01_2018.08.04 10_11_22.jpg|norm, 0.684994
J01_2018.08.06 15_33_54.jpg|norm, 1.0
J01_2018.08.01 08_22_50.jpg|norm, 0.160621
J01_2018.08.04 10_21_28.jpg|norm, 0.706221
J01_2018.07.31 16_43_45.jpg|norm, 0.69714
J01_2018.07.31 16_41_09.jpg|norm, 1.0
J01_2018.07.20 09_09_57.jpg|norm, 1.0
J01_2018.07.26 08_46_03.jpg|norm, 0.217563
J01_2018.08.07 15_00_03.jpg|norm, 0.794861
J01_2018.08.01 09_02_29.jpg|norm, 1.0
J01_2018.08.06 16_24_34.jpg|norm, 0.892051
J01_2018.08.06 16_20_08.jpg|norm, 0.690511
J01_2018.08.07 15_50_12.jpg|norm, 0.888289
J01_2018.08.08 08_36_19.jpg|norm, 0.076404
J01_2018.07.20 08_51_05.jpg|norm, 0.844513
J01_2018.07.20 08_41_37.jpg|norm, 0.636518
J01_2018.08.07 14_50_37.jpg|norm, 0.874712
J01_2018.08.07 16_01_08.jpg|norm, 1.0
J01_2018.08.07 15_54_43.jpg|norm, 1.0
J01_2018.08.04 10_22_11.jpg|norm, 1.0
J01_2018.08.07 15_56_40.jpg|norm, 1.0
J01_2018.08.01 08_55_57.jpg|norm, 0.858507
J01_2018.08.08 09_17_42.jpg|norm, 1.0
J01_2018.08.08 08_28_32.jpg|norm, 0.840919
J01_2018.07.20 08_44_20.jpg|norm, 1.0
J01_2018.07.26 08_52_44.jpg|norm, 0.128635
J01_2018.08.07 14_46_37.jpg|norm, 0.767783
J01_2018.07.26 09_29_20.jpg|norm, 0.566926
J01_2018.08.08 10_05_03.jpg|norm, 0.031855
J01_2018.08.04 09_58_44.jpg|norm, 1.0
J01_2018.07.31 15_35_14.jpg|norm, 0.541294
J01_2018.07.31 15_30_53.jpg|norm, 0.544833
J01_2018.07.20 09_06_15.jpg|norm, 1.0
J01_2018.08.08 10_02_52.jpg|norm, 1.0
J01_2018.08.08 08_50_19.jpg|norm, 0.799735
J01_2018.08.08 08_54_55.jpg|norm, 0.895613
J01_2018.08.08 08_53_56.jpg|norm, 0.841587
J01_2018.07.26 09_13_10.jpg|norm, 0.882151
J01_2018.08.08 08_53_31.jpg|norm, 0.70196
J01_2018.08.04 10_02_07.jpg|norm, 0.152027
J01_2018.07.20 08_42_39.jpg|norm, 0.062633
J01_2018.08.07 16_25_52.jpg|norm, 0.153781
J01_2018.07.31 16_39_18.jpg|norm, 1.0
J01_2018.08.01 08_22_29.jpg|norm, 0.866648
J01_2018.08.04 09_52_58.jpg|norm, 1.0
J01_2018.07.20 08_58_02.jpg|norm, 1.0
J01_2018.08.08 09_14_19.jpg|norm, 0.15383
J01_2018.08.08 08_46_36.jpg|norm, 0.552544
J01_2018.07.26 08_33_08.jpg|norm, 0.864482
J01_2018.07.26 09_04_33.jpg|norm, 0.276109
J01_2018.08.06 14_48_20.jpg|norm, 1.0
J01_2018.08.06 16_21_26.jpg|norm, 0.498714
J01_2018.08.01 08_35_48.jpg|norm, 0.642364
J01_2018.07.31 15_29_22.jpg|norm, 0.088445
J01_2018.08.01 08_52_45.jpg|norm, 0.044
J01_2018.07.20 08_46_01.jpg|norm, 0.638913
J01_2018.08.04 14_23_13.jpg|norm, 0.767959
J01_2018.07.20 09_17_18.jpg|norm, 1.0
J01_2018.07.20 09_13_46.jpg|norm, 1.0
J01_2018.08.01 08_27_35.jpg|norm, 0.07823
J01_2018.08.04 14_22_39.jpg|norm, 0.685752
J01_2018.08.08 10_17_24.jpg|norm, 0.857265
J01_2018.08.07 16_16_32.jpg|norm, 1.0
J01_2018.07.26 09_06_49.jpg|norm, 1.0
J01_2018.07.20 09_09_48.jpg|norm, 1.0
J01_2018.07.31 16_42_05.jpg|norm, 1.0
J01_2018.08.07 16_17_39.jpg|norm, 0.144913
J01_2018.07.31 15_32_45.jpg|norm, 0.891142
J01_2018.07.26 09_10_55.jpg|norm, 0.118601
J01_2018.08.08 09_12_56.jpg|norm, 1.0
J01_2018.07.26 08_44_18.jpg|norm, 0.082092
J01_2018.07.31 16_27_43.jpg|norm, 0.720222
J01_2018.08.07 15_07_47.jpg|norm, 0.765773
J01_2018.08.07 15_02_40.jpg|norm, 0.165905
J01_2018.08.01 08_25_41.jpg|norm, 0.867563
J01_2018.07.26 09_46_08.jpg|norm, 1.0
J01_2018.08.08 09_33_51.jpg|norm, 0.802078
J01_2018.08.08 10_05_57.jpg|norm, 0.349833
J01_2018.07.26 09_08_45.jpg|norm, 0.629128
J01_2018.07.26 09_11_15.jpg|norm, 1.0
J01_2018.08.04 14_22_42.jpg|norm, 1.0
J01_2018.08.01 08_29_23.jpg|norm, 0.642715
J01_2018.08.01 08_27_41.jpg|norm, 1.0
J01_2018.07.31 16_46_29.jpg|norm, 1.0
J01_2018.08.01 08_44_18.jpg|norm, 0.557843
J01_2018.07.26 09_06_43.jpg|norm, 0.066507
J01_2018.08.08 09_52_56.jpg|norm, 0.304001
J01_2018.07.20 09_16_43.jpg|norm, 1.0
J01_2018.08.08 08_30_11.jpg|norm, 0.82617
J01_2018.07.26 09_32_32.jpg|norm, 0.869944
J01_2018.07.26 09_13_36.jpg|norm, 1.0
J01_2018.08.03 15_54_28.jpg|norm, 1.0
J01_2018.07.20 09_07_55.jpg|norm, 1.0
J01_2018.08.01 08_50_04.jpg|norm, 0.140436
J01_2018.08.08 08_43_58.jpg|norm, 0.813766
J01_2018.07.20 08_25_36.jpg|norm, 0.641737
J01_2018.08.06 15_38_32.jpg|norm, 1.0
J01_2018.08.07 15_15_25.jpg|norm, 0.143808
J01_2018.07.31 16_37_04.jpg|norm, 0.578448
J01_2018.08.07 15_29_01.jpg|norm, 0.360829
J01_2018.08.06 15_49_09.jpg|norm, 1.0
J01_2018.08.08 08_36_53.jpg|norm, 1.0
J01_2018.07.31 16_46_31.jpg|norm, 0.88717
J01_2018.07.26 08_53_59.jpg|norm, 0.017639
J01_2018.08.06 15_01_07.jpg|norm, 0.78319
J01_2018.08.07 15_07_56.jpg|norm, 0.777838
J01_2018.08.06 15_27_34.jpg|norm, 1.0
J01_2018.08.01 08_36_50.jpg|norm, 1.0
J01_2018.07.31 16_42_08.jpg|norm, 0.891731
J01_2018.08.08 08_59_25.jpg|norm, 1.0
J01_2018.08.08 10_10_52.jpg|norm, 1.0
J01_2018.07.20 09_15_35.jpg|norm, 1.0
J01_2018.08.08 10_17_01.jpg|norm, 0.152349
J01_2018.08.08 10_06_56.jpg|norm, 0.088556
J01_2018.07.20 08_49_45.jpg|norm, 0.488308
J01_2018.08.08 09_38_00.jpg|norm, 0.107225
J01_2018.08.01 08_57_12.jpg|norm, 1.0
J01_2018.08.01 08_42_22.jpg|norm, 0.56271
J01_2018.08.08 09_50_56.jpg|norm, 1.0
J01_2018.08.08 08_46_34.jpg|norm, 0.651752
J01_2018.08.07 15_16_45.jpg|norm, 1.0
J01_2018.08.08 10_15_32.jpg|norm, 1.0
J01_2018.07.31 15_44_57.jpg|norm, 0.099355
J01_2018.08.01 08_34_10.jpg|norm, 1.0
J01_2018.08.07 16_24_21.jpg|norm, 0.514562
J01_2018.08.07 15_23_55.jpg|norm, 1.0
J01_2018.07.31 14_53_31.jpg|norm, 0.865054
J01_2018.07.26 08_53_20.jpg|norm, 0.483646
J01_2018.08.06 15_32_08.jpg|norm, 0.830788
J01_2018.08.01 08_25_12.jpg|norm, 0.652827
J01_2018.07.20 08_33_49.jpg|norm, 1.0
J01_2018.08.01 08_25_46.jpg|norm, 1.0
J01_2018.08.06 15_49_20.jpg|norm, 0.63817
J01_2018.07.20 08_59_26.jpg|norm, 1.0
J01_2018.08.07 16_30_59.jpg|norm, 1.0
J01_2018.08.07 15_00_07.jpg|norm, 1.0
J01_2018.08.01 08_21_51.jpg|norm, 1.0
J01_2018.08.04 09_49_06.jpg|norm, 1.0
J01_2018.08.06 16_22_13.jpg|norm, 0.890447
J01_2018.08.06 16_02_35.jpg|norm, 0.22373
J01_2018.08.07 15_57_08.jpg|norm, 0.891762
J01_2018.08.08 09_29_47.jpg|norm, 1.0
J01_2018.08.07 16_22_14.jpg|norm, 0.035091
J01_2018.08.01 08_22_19.jpg|norm, 0.176403
J01_2018.08.04 14_23_16.jpg|norm, 0.850697
J01_2018.08.06 15_18_09.jpg|norm, 0.888086
J01_2018.08.01 09_05_30.jpg|norm, 1.0
J01_2018.07.31 15_41_32.jpg|norm, 1.0
J01_2018.08.04 14_26_07.jpg|norm, 0.75623
J01_2018.08.07 15_47_40.jpg|norm, 0.740727
J01_2018.08.07 16_11_25.jpg|norm, 0.06602
J01_2018.08.07 16_10_28.jpg|norm, 1.0
J01_2018.08.07 16_03_52.jpg|norm, 0.858347
J01_2018.08.01 09_03_53.jpg|norm, 0.143328
J01_2018.08.07 15_46_49.jpg|norm, 0.842945
J01_2018.08.04 09_55_04.jpg|norm, 1.0
J01_2018.08.04 09_16_17.jpg|norm, 0.66769
J01_2018.08.07 16_23_18.jpg|norm, 0.791465
J01_2018.08.06 15_15_23.jpg|norm, 0.674764
J01_2018.08.08 08_41_58.jpg|norm, 0.716752
J01_2018.08.08 08_36_22.jpg|norm, 1.0
J01_2018.07.20 08_54_46.jpg|norm, 0.790991
J01_2018.07.20 09_17_14.jpg|norm, 0.884489
J01_2018.08.08 10_15_35.jpg|norm, 0.387003
J01_2018.07.20 09_08_53.jpg|norm, 1.0
J01_2018.07.31 16_39_56.jpg|norm, 0.566415
J01_2018.08.04 09_46_24.jpg|norm, 0.537305
J01_2018.08.04 10_09_37.jpg|norm, 0.263316
J01_2018.08.04 10_12_12.jpg|norm, 0.722163
J01_2018.08.08 10_05_15.jpg|norm, 0.329252
J01_2018.08.07 15_02_35.jpg|norm, 0.88895
J01_2018.08.07 15_38_50.jpg|norm, 0.535391
J01_2018.08.01 08_40_05.jpg|norm, 1.0
J01_2018.07.31 15_26_51.jpg|norm, 1.0
J01_2018.08.08 09_00_58.jpg|norm, 0.657388
J01_2018.08.07 16_05_55.jpg|norm, 0.746962
J01_2018.08.06 15_16_17.jpg|norm, 0.816082
J01_2018.08.01 09_00_40.jpg|norm, 0.899052
J01_2018.08.04 09_55_08.jpg|norm, 1.0
J01_2018.07.20 08_40_02.jpg|norm, 0.808428
J01_2018.08.08 09_33_54.jpg|norm, 0.899058
J01_2018.08.01 09_05_06.jpg|norm, 1.0
J01_2018.08.08 10_12_06.jpg|norm, 0.555228
J01_2018.08.07 16_24_11.jpg|norm, 0.096696
J01_2018.07.26 09_16_11.jpg|norm, 0.740054
J01_2018.07.31 16_29_13.jpg|norm, 0.138453
J01_2018.07.26 08_43_26.jpg|norm, 0.549947
J01_2018.07.26 09_29_14.jpg|norm, 0.089392
J01_2018.07.31 15_40_47.jpg|norm, 0.85189
J01_2018.07.31 16_29_21.jpg|norm, 0.808395
J01_2018.07.31 16_42_41.jpg|norm, 1.0
J01_2018.08.01 08_42_49.jpg|norm, 0.800632
J01_2018.08.08 10_13_59.jpg|norm, 0.172692
J01_2018.08.07 16_31_01.jpg|norm, 0.875285
J01_2018.07.26 09_17_04.jpg|norm, 1.0
J01_2018.08.07 14_43_48.jpg|norm, 0.800779
J01_2018.08.04 10_19_10.jpg|norm, 0.725785
J01_2018.08.04 09_15_10.jpg|norm, 0.692546
J01_2018.08.07 16_05_21.jpg|norm, 0.167977
J01_2018.08.04 09_44_55.jpg|norm, 1.0
J01_2018.08.08 09_27_21.jpg|norm, 0.886729
J01_2018.07.20 09_07_52.jpg|norm, 1.0
J01_2018.07.20 09_02_40.jpg|norm, 1.0
J01_2018.07.31 15_28_48.jpg|norm, 1.0
J01_2018.08.07 16_14_54.jpg|norm, 0.848178
J01_2018.07.31 15_44_24.jpg|norm, 0.768182
J01_2018.08.08 09_11_02.jpg|norm, 0.102017
J01_2018.07.31 15_29_33.jpg|norm, 0.896333
J01_2018.07.26 08_48_26.jpg|norm, 1.0
J01_2018.08.07 15_28_57.jpg|norm, 0.695305
J01_2018.08.04 10_05_40.jpg|norm, 1.0
J01_2018.08.07 14_48_27.jpg|norm, 0.116396
J01_2018.08.07 15_58_35.jpg|norm, 0.788134
J01_2018.08.08 09_09_32.jpg|norm, 0.841872
J01_2018.07.31 14_59_11.jpg|norm, 1.0
J01_2018.08.08 08_28_58.jpg|norm, 1.0
J01_2018.08.08 09_14_27.jpg|norm, 1.0
J01_2018.07.26 09_11_08.jpg|norm, 1.0
J01_2018.08.07 16_06_34.jpg|norm, 0.582311
J01_2018.07.31 16_47_05.jpg|norm, 0.781085
J01_2018.08.01 09_04_41.jpg|norm, 1.0
J01_2018.08.08 10_17_06.jpg|norm, 0.887374
J01_2018.08.04 14_21_43.jpg|norm, 0.300436
J01_2018.08.08 08_59_34.jpg|norm, 0.824874
J01_2018.07.31 16_33_33.jpg|norm, 0.354378
J01_2018.08.04 09_52_51.jpg|norm, 1.0
J01_2018.07.20 09_04_14.jpg|norm, 0.739426
J01_2018.08.08 08_32_30.jpg|norm, 1.0
J01_2018.07.26 09_08_37.jpg|norm, 0.489616
J01_2018.07.26 08_43_29.jpg|norm, 1.0
J01_2018.07.26 09_30_05.jpg|norm, 0.874654
J01_2018.08.08 09_27_24.jpg|norm, 1.0
J01_2018.07.26 09_34_13.jpg|norm, 1.0
J01_2018.07.31 16_32_04.jpg|norm, 1.0
J01_2018.07.20 08_40_42.jpg|norm, 0.656867
J01_2018.08.01 08_23_28.jpg|norm, 0.87118
J01_2018.07.31 16_33_05.jpg|norm, 0.899921
J01_2018.07.26 09_21_21.jpg|norm, 0.776095
J01_2018.08.04 14_21_34.jpg|norm, 0.897404
J01_2018.08.06 16_06_44.jpg|norm, 0.769965
J01_2018.08.07 15_57_00.jpg|norm, 1.0
J01_2018.08.01 08_39_40.jpg|norm, 0.653616
J01_2018.07.31 15_15_06.jpg|norm, 1.0
J01_2018.08.04 10_07_49.jpg|norm, 0.040453
J01_2018.07.26 08_54_08.jpg|norm, 0.646035
J01_2018.07.31 16_43_55.jpg|norm, 1.0
J01_2018.08.04 14_20_54.jpg|norm, 0.522689
J01_2018.07.31 15_32_56.jpg|norm, 1.0
J01_2018.08.07 16_30_56.jpg|norm, 1.0
J01_2018.07.26 08_58_07.jpg|norm, 0.722989
J01_2018.07.26 09_15_47.jpg|norm, 1.0
J01_2018.08.07 16_14_57.jpg|norm, 0.491908
J01_2018.08.08 10_13_44.jpg|norm, 0.135471
J01_2018.07.26 09_16_59.jpg|norm, 0.878354
J01_2018.08.04 10_15_05.jpg|norm, 0.64144
J01_2018.07.31 15_14_38.jpg|norm, 1.0
J01_2018.08.07 14_55_10.jpg|norm, 0.557223
J01_2018.07.26 09_37_59.jpg|norm, 0.872755
J01_2018.08.08 10_16_45.jpg|norm, 0.093379
J01_2018.08.01 08_57_10.jpg|norm, 1.0
J01_2018.08.07 15_14_30.jpg|norm, 0.676333
J01_2018.08.08 09_16_37.jpg|norm, 0.241876
J01_2018.07.26 09_41_37.jpg|norm, 1.0
J01_2018.08.08 08_47_04.jpg|norm, 0.870551
J01_2018.07.31 14_57_05.jpg|norm, 0.891181
J01_2018.08.04 10_11_56.jpg|norm, 0.455341
J01_2018.08.07 16_28_49.jpg|norm, 0.875136
J01_2018.08.08 09_57_13.jpg|norm, 0.87722
J01_2018.08.04 14_27_20.jpg|norm, 0.899248
J01_2018.08.07 16_16_00.jpg|norm, 1.0
J01_2018.07.26 08_42_55.jpg|norm, 1.0
J01_2018.08.07 15_24_47.jpg|norm, 0.818048
J01_2018.08.04 10_15_11.jpg|norm, 0.823158
J01_2018.07.20 08_51_39.jpg|norm, 0.852873
J01_2018.08.08 10_08_44.jpg|norm, 1.0
J01_2018.08.08 09_11_05.jpg|norm, 0.769422
J01_2018.07.20 08_49_50.jpg|norm, 0.892792
J01_2018.08.08 09_01_01.jpg|norm, 1.0
J01_2018.07.26 09_47_25.jpg|norm, 1.0
J01_2018.08.04 10_11_02.jpg|norm, 0.060153
J01_2018.08.07 16_14_58.jpg|norm, 0.862648
J01_2018.08.07 15_33_08.jpg|norm, 0.66815
J01_2018.07.20 08_40_15.jpg|norm, 0.804313
J01_2018.08.07 15_34_21.jpg|norm, 0.875765
J01_2018.07.26 09_30_21.jpg|norm, 0.439699
J01_2018.08.06 16_24_40.jpg|norm, 0.894861
J01_2018.07.31 14_53_36.jpg|norm, 0.830749
J01_2018.08.04 14_24_13.jpg|norm, 0.638154
J01_2018.07.20 08_51_02.jpg|norm, 0.696149
J01_2018.08.08 10_14_07.jpg|norm, 0.851857
J01_2018.08.07 14_55_06.jpg|norm, 1.0
J01_2018.07.31 15_44_28.jpg|norm, 1.0
J01_2018.08.04 10_17_54.jpg|norm, 0.477145
J01_2018.08.01 08_44_51.jpg|norm, 1.0
J01_2018.07.31 16_41_14.jpg|norm, 1.0
J01_2018.08.04 09_55_55.jpg|norm, 0.88636
J01_2018.08.07 16_02_55.jpg|norm, 1.0
J01_2018.07.20 08_53_55.jpg|norm, 1.0
J01_2018.07.20 08_54_52.jpg|norm, 1.0
J01_2018.08.08 09_02_21.jpg|norm, 0.879051
J01_2018.07.31 15_28_40.jpg|norm, 0.056308
J01_2018.08.08 08_46_53.jpg|norm, 1.0
J01_2018.07.31 15_27_54.jpg|norm, 0.874657
J01_2018.08.07 16_09_12.jpg|norm, 0.548083
J01_2018.08.07 15_31_51.jpg|norm, 0.668275
J01_2018.07.26 09_12_31.jpg|norm, 1.0
J01_2018.07.31 14_52_41.jpg|norm, 0.294557
J01_2018.08.07 14_49_35.jpg|norm, 0.589381
J01_2018.07.26 09_39_37.jpg|norm, 0.820995
J01_2018.07.26 09_21_58.jpg|norm, 0.855324
J01_2018.08.04 09_17_05.jpg|norm, 0.207421
J01_2018.08.04 14_21_37.jpg|norm, 1.0
J01_2018.08.08 08_57_49.jpg|norm, 0.687257
J01_2018.08.01 08_24_36.jpg|norm, 1.0
J01_2018.08.07 16_32_05.jpg|norm, 0.689637
J01_2018.08.01 08_44_45.jpg|norm, 0.256039
J01_2018.08.07 16_25_32.jpg|norm, 1.0
J01_2018.08.01 09_05_00.jpg|norm, 0.714455
J01_2018.08.08 09_47_53.jpg|norm, 0.799841
J01_2018.08.04 09_56_36.jpg|norm, 0.896524
J01_2018.08.08 10_17_26.jpg|norm, 1.0
J01_2018.07.20 08_25_39.jpg|norm, 0.864659
J01_2018.08.01 08_46_51.jpg|norm, 0.859634
J01_2018.08.01 08_21_04.jpg|norm, 0.568173
J01_2018.08.08 09_09_39.jpg|norm, 0.341063
J01_2018.07.26 09_25_35.jpg|norm, 1.0
J01_2018.08.07 16_07_10.jpg|norm, 0.354459
J01_2018.07.31 15_14_33.jpg|norm, 1.0
J01_2018.08.08 08_35_52.jpg|norm, 0.777572
J01_2018.08.07 14_41_19.jpg|norm, 1.0
J01_2018.08.08 10_05_55.jpg|norm, 0.892034
J01_2018.08.07 16_03_30.jpg|norm, 1.0
J01_2018.07.20 08_52_53.jpg|norm, 1.0
J01_2018.08.04 10_21_26.jpg|norm, 1.0
J01_2018.07.31 16_42_01.jpg|norm, 0.349284
J01_2018.07.20 08_41_42.jpg|norm, 1.0
J01_2018.07.26 08_45_58.jpg|norm, 0.871017
J01_2018.07.26 09_38_52.jpg|norm, 0.875846
J01_2018.07.26 08_53_26.jpg|norm, 1.0
J01_2018.07.26 08_36_33.jpg|norm, 0.696948
J01_2018.08.07 16_07_20.jpg|norm, 0.665956
J01_2018.08.04 09_46_09.jpg|norm, 0.355712
J01_2018.08.08 10_13_51.jpg|norm, 1.0
J01_2018.08.01 08_32_14.jpg|norm, 1.0
J01_2018.08.07 15_17_17.jpg|norm, 0.828905
J01_2018.07.20 08_29_25.jpg|norm, 1.0
J01_2018.07.31 15_11_02.jpg|norm, 0.266063
J01_2018.08.01 08_35_24.jpg|norm, 0.752761
J01_2018.08.08 08_59_28.jpg|norm, 0.847377
J01_2018.08.04 14_26_10.jpg|norm, 0.058438
J01_2018.08.07 15_07_44.jpg|norm, 0.695545
