filename|defect,probability
J01_2018.06.25 13_16_45.jpg|norm, 0.115311
J01_2018.06.19 08_39_23.jpg|norm, 0.767887
J01_2018.06.23 08_46_25.jpg|norm, 0.70271
J01_2018.06.23 09_50_04.jpg|norm, 0.765832
J01_2018.06.17 13_55_12.jpg|norm, 0.823911
J01_2018.06.26 08_58_54.jpg|norm, 0.320165
J01_2018.06.17 13_24_23.jpg|norm, 0.646504
J01_2018.06.25 14_30_48.jpg|norm, 0.811767
J01_2018.06.17 14_46_27.jpg|norm, 0.51709
J01_2018.06.22 10_15_54.jpg|norm, 0.282018
J01_2018.06.26 14_07_43.jpg|norm, 0.63742
J01_2018.06.23 08_45_31.jpg|norm, 0.508314
J01_2018.06.25 14_05_11.jpg|norm, 0.79907
J01_2018.06.19 13_53_43.jpg|norm, 0.89835
J01_2018.06.28 13_51_02.jpg|norm, 0.458962
J01_2018.06.27 13_47_03.jpg|norm, 0.816505
J01_2018.06.16 08_54_55.jpg|norm, 0.723813
J01_2018.06.22 09_10_35.jpg|norm, 0.247942
J01_2018.06.23 08_44_21.jpg|norm, 0.644141
J01_2018.06.20 08_56_37.jpg|norm, 0.868541
J01_2018.06.23 09_15_45.jpg|norm, 0.663818
J01_2018.06.27 09_59_59.jpg|norm, 0.292543
J01_2018.06.20 15_06_21.jpg|norm, 0.055366
J01_2018.06.17 15_14_34.jpg|norm, 0.502938
J01_2018.06.25 10_19_15.jpg|norm, 0.642059
J01_2018.06.19 13_20_35.jpg|norm, 0.408936
J01_2018.06.27 09_56_58.jpg|norm, 0.257777
J01_2018.06.23 08_37_48.jpg|norm, 0.600901
J01_2018.06.23 09_01_46.jpg|norm, 0.599594
J01_2018.06.19 09_47_13.jpg|norm, 0.621386
J01_2018.06.27 09_35_52.jpg|norm, 0.445049
J01_2018.06.20 14_32_04.jpg|norm, 0.749256
J01_2018.06.26 14_57_59.jpg|norm, 0.64934
J01_2018.06.25 10_21_42.jpg|norm, 0.526022
J01_2018.06.19 15_12_13.jpg|norm, 0.324738
J01_2018.06.23 10_30_48.jpg|norm, 0.462293
J01_2018.06.25 08_47_20.jpg|norm, 0.612679
J01_2018.06.23 10_08_57.jpg|norm, 0.423923
J01_2018.06.20 15_36_00.jpg|norm, 0.18975
J01_2018.06.19 14_59_17.jpg|norm, 0.735412
J01_2018.06.26 13_22_58.jpg|norm, 0.748019
J01_2018.06.27 14_33_04.jpg|norm, 0.546918
J01_2018.06.23 09_19_37.jpg|norm, 0.484164
J01_2018.06.22 09_16_00.jpg|norm, 0.461887
J01_2018.06.26 15_03_25.jpg|norm, 0.235411
J01_2018.06.26 13_54_16.jpg|norm, 0.710566
J01_2018.06.25 10_02_14.jpg|norm, 0.523097
J01_2018.06.28 13_25_16.jpg|norm, 0.786661
J01_2018.06.22 10_27_31.jpg|norm, 0.502171
J01_2018.06.25 10_23_42.jpg|norm, 0.520399
J01_2018.06.19 10_23_47.jpg|norm, 0.545599
J01_2018.06.27 08_47_25.jpg|norm, 0.26414
J01_2018.06.27 13_24_11.jpg|norm, 0.21986
J01_2018.06.26 15_27_10.jpg|norm, 0.592372
J01_2018.06.26 09_42_56.jpg|norm, 0.852566
J01_2018.06.25 14_26_24.jpg|norm, 0.39636
J01_2018.06.26 13_23_28.jpg|norm, 0.662402
J01_2018.06.26 14_16_28.jpg|norm, 0.452712
J01_2018.06.28 15_46_45.jpg|norm, 0.138417
J01_2018.06.19 15_07_44.jpg|norm, 0.442216
J01_2018.06.23 10_25_58.jpg|norm, 0.433581
J01_2018.06.17 14_02_56.jpg|norm, 0.203041
J01_2018.06.28 15_35_37.jpg|norm, 0.061048
J01_2018.06.23 09_45_16.jpg|norm, 0.389268
J01_2018.06.22 09_03_57.jpg|norm, 0.443167
J01_2018.06.27 09_30_14.jpg|norm, 0.3911
J01_2018.06.27 15_10_59.jpg|norm, 0.667726
J01_2018.06.25 08_49_19.jpg|norm, 0.827775
J01_2018.06.25 14_17_19.jpg|norm, 0.58808
J01_2018.06.22 15_54_39.jpg|norm, 0.220388
J01_2018.06.22 10_12_20.jpg|norm, 0.319439
J01_2018.06.17 09_48_18.jpg|norm, 0.83556
J01_2018.06.16 10_35_16.jpg|norm, 0.40265
J01_2018.06.28 13_53_20.jpg|norm, 0.703732
J01_2018.06.23 13_53_25.jpg|norm, 0.418969
J01_2018.06.27 09_46_06.jpg|norm, 0.32237
J01_2018.06.23 13_36_58.jpg|norm, 0.626131
J01_2018.06.27 10_22_04.jpg|norm, 0.590131
J01_2018.06.23 09_17_14.jpg|norm, 0.825879
J01_2018.06.26 15_37_48.jpg|norm, 0.758677
J01_2018.06.25 15_03_13.jpg|norm, 0.62619
J01_2018.06.27 08_46_45.jpg|norm, 0.77573
J01_2018.06.17 13_14_58.jpg|norm, 0.535023
J01_2018.06.19 08_37_53.jpg|norm, 0.650518
J01_2018.06.25 08_51_31.jpg|norm, 0.563246
J01_2018.06.28 13_27_21.jpg|norm, 0.376704
J01_2018.06.22 16_03_52.jpg|norm, 0.525406
J01_2018.06.28 15_33_59.jpg|norm, 0.499352
J01_2018.06.28 13_57_12.jpg|norm, 0.452569
J01_2018.06.26 14_31_19.jpg|norm, 0.572057
J01_2018.06.27 09_02_24.jpg|norm, 0.710445
J01_2018.06.13 14_46_38.jpg|norm, 0.036006
J01_2018.06.16 09_14_08.jpg|norm, 0.623586
J01_2018.06.27 09_29_16.jpg|norm, 0.594714
J01_2018.06.23 09_29_31.jpg|norm, 0.164301
J01_2018.06.26 10_14_43.jpg|norm, 0.699014
J01_2018.06.22 09_04_06.jpg|norm, 0.511011
J01_2018.06.26 09_28_40.jpg|norm, 0.514537
J01_2018.06.25 13_52_41.jpg|norm, 0.231038
J01_2018.06.20 08_46_21.jpg|norm, 0.566461
J01_2018.06.26 15_41_56.jpg|norm, 0.277197
J01_2018.06.28 15_25_15.jpg|norm, 0.407717
J01_2018.06.19 09_35_13.jpg|norm, 0.197296
J01_2018.06.23 13_26_17.jpg|norm, 0.336169
J01_2018.06.17 14_20_04.jpg|norm, 0.394611
J01_2018.06.13 14_24_21.jpg|norm, 0.612327
J01_2018.06.22 14_10_18.jpg|norm, 0.515308
J01_2018.06.20 15_24_39.jpg|norm, 0.383714
J01_2018.06.25 10_14_11.jpg|norm, 0.483444
J01_2018.06.25 15_36_44.jpg|norm, 0.734924
J01_2018.06.26 14_26_01.jpg|norm, 0.426083
J01_2018.06.25 14_04_10.jpg|norm, 0.537393
J01_2018.06.17 10_00_03.jpg|norm, 0.589934
J01_2018.06.26 13_29_57.jpg|norm, 0.431331
J01_2018.06.23 10_38_31.jpg|norm, 0.574515
J01_2018.06.20 08_43_55.jpg|norm, 0.721166
J01_2018.06.20 15_07_29.jpg|norm, 0.905178
J01_2018.06.26 13_31_52.jpg|norm, 0.428913
J01_2018.06.19 13_28_28.jpg|norm, 0.904635
J01_2018.06.27 08_50_35.jpg|norm, 0.734918
J01_2018.06.27 14_15_03.jpg|norm, 0.822356
J01_2018.06.28 15_42_28.jpg|norm, 0.805984
J01_2018.06.23 08_38_39.jpg|norm, 0.792304
J01_2018.06.25 14_46_19.jpg|norm, 0.905082
J01_2018.06.26 10_13_25.jpg|norm, 0.175126
J01_2018.06.19 13_42_29.jpg|norm, 0.303147
J01_2018.06.20 15_03_29.jpg|norm, 0.641928
J01_2018.06.26 13_33_49.jpg|norm, 0.622061
J01_2018.06.26 13_22_11.jpg|norm, 0.478026
J01_2018.06.26 09_16_25.jpg|norm, 0.318602
J01_2018.06.27 08_46_37.jpg|norm, 0.495601
J01_2018.06.22 09_38_46.jpg|norm, 0.586413
J01_2018.06.27 15_03_29.jpg|norm, 0.472375
J01_2018.06.17 15_37_51.jpg|norm, 0.206879
J01_2018.06.19 13_30_32.jpg|norm, 0.42495
J01_2018.06.16 09_09_07.jpg|norm, 0.899139
J01_2018.06.19 09_12_40.jpg|norm, 0.53498
J01_2018.06.19 14_07_24.jpg|norm, 0.597424
J01_2018.06.17 10_27_12.jpg|norm, 0.624652
J01_2018.06.25 13_51_14.jpg|norm, 0.515216
J01_2018.06.26 15_07_14.jpg|norm, 0.433803
J01_2018.06.23 10_27_49.jpg|norm, 0.269599
J01_2018.06.28 14_41_45.jpg|norm, 0.249168
J01_2018.06.25 10_17_13.jpg|norm, 0.466054
J01_2018.06.23 08_46_44.jpg|norm, 0.416215
J01_2018.06.26 13_40_24.jpg|norm, 0.559664
J01_2018.06.19 15_21_35.jpg|norm, 0.208311
J01_2018.06.19 15_35_40.jpg|norm, 0.444827
J01_2018.06.25 14_10_52.jpg|norm, 0.728227
J01_2018.06.26 09_40_41.jpg|norm, 0.233055
J01_2018.06.27 15_14_31.jpg|norm, 0.578324
J01_2018.06.28 15_06_58.jpg|norm, 0.529436
J01_2018.06.17 15_03_48.jpg|norm, 0.83525
J01_2018.06.13 13_27_46.jpg|norm, 0.43386
J01_2018.06.26 08_49_01.jpg|norm, 0.65977
J01_2018.06.27 13_27_44.jpg|norm, 0.578943
J01_2018.06.25 10_01_51.jpg|norm, 0.22163
J01_2018.06.25 09_59_24.jpg|norm, 0.233814
J01_2018.06.25 08_50_47.jpg|norm, 0.480668
J01_2018.06.27 09_30_19.jpg|norm, 0.601292
J01_2018.06.27 08_57_00.jpg|norm, 0.199644
J01_2018.06.22 08_42_36.jpg|norm, 0.127799
J01_2018.06.26 13_33_43.jpg|norm, 0.445909
J01_2018.06.22 16_10_48.jpg|norm, 0.901205
J01_2018.06.17 08_56_22.jpg|norm, 0.317488
J01_2018.06.17 14_47_32.jpg|norm, 0.276941
J01_2018.06.23 13_27_42.jpg|norm, 0.547783
J01_2018.06.28 15_07_41.jpg|norm, 0.552027
J01_2018.06.17 13_32_12.jpg|norm, 0.209407
J01_2018.06.25 15_02_31.jpg|norm, 0.531005
J01_2018.06.16 09_38_56.jpg|norm, 0.680128
J01_2018.06.27 13_36_28.jpg|norm, 0.701101
J01_2018.06.22 14_08_05.jpg|norm, 0.681317
J01_2018.06.22 15_48_59.jpg|norm, 0.802623
J01_2018.06.26 09_17_21.jpg|norm, 0.491966
J01_2018.06.28 15_13_12.jpg|norm, 0.564578
J01_2018.06.25 08_52_40.jpg|norm, 0.268837
J01_2018.06.28 13_37_41.jpg|norm, 0.159865
J01_2018.06.19 14_08_51.jpg|norm, 0.683451
J01_2018.06.25 10_27_56.jpg|norm, 0.664962
J01_2018.06.19 13_59_14.jpg|norm, 0.27996
J01_2018.06.22 14_11_26.jpg|norm, 0.258248
J01_2018.06.25 10_17_50.jpg|norm, 0.491244
J01_2018.06.26 13_26_54.jpg|norm, 0.905502
J01_2018.06.25 13_23_42.jpg|norm, 0.48511
J01_2018.06.23 13_58_20.jpg|norm, 0.759768
J01_2018.06.26 13_36_18.jpg|norm, 0.500239
J01_2018.06.13 14_27_05.jpg|norm, 0.347676
J01_2018.06.13 14_43_45.jpg|norm, 0.2276
J01_2018.06.13 14_00_46.jpg|norm, 0.300496
J01_2018.06.25 14_23_37.jpg|norm, 0.050369
J01_2018.06.20 15_50_46.jpg|norm, 0.58937
J01_2018.06.27 15_10_06.jpg|norm, 0.888291
J01_2018.06.25 13_41_02.jpg|norm, 0.678272
J01_2018.06.25 13_44_19.jpg|norm, 0.08193
J01_2018.06.26 13_47_19.jpg|norm, 0.549722
J01_2018.06.25 14_58_43.jpg|norm, 0.612036
J01_2018.06.22 16_02_02.jpg|norm, 0.835932
J01_2018.06.19 13_53_38.jpg|norm, 0.245208
J01_2018.06.17 14_03_42.jpg|norm, 0.622375
J01_2018.06.23 09_22_54.jpg|norm, 0.624857
J01_2018.06.28 13_19_17.jpg|norm, 0.487054
J01_2018.06.17 13_21_29.jpg|norm, 0.34672
J01_2018.06.16 10_50_26.jpg|norm, 0.587217
J01_2018.06.28 14_55_13.jpg|norm, 0.739735
J01_2018.06.27 09_27_01.jpg|norm, 0.259581
J01_2018.06.27 15_04_35.jpg|norm, 0.161043
J01_2018.06.28 14_38_42.jpg|norm, 0.546191
J01_2018.06.25 14_18_02.jpg|norm, 0.426862
J01_2018.06.26 14_35_35.jpg|norm, 0.523109
J01_2018.06.19 09_53_43.jpg|norm, 0.824616
J01_2018.06.13 13_57_10.jpg|norm, 0.407911
J01_2018.06.19 10_04_30.jpg|norm, 0.070104
J01_2018.06.27 10_03_16.jpg|norm, 0.435653
J01_2018.06.28 13_15_32.jpg|norm, 0.460308
J01_2018.06.13 13_54_01.jpg|norm, 0.491093
J01_2018.06.25 14_30_31.jpg|norm, 0.864612
J01_2018.06.26 10_03_53.jpg|norm, 0.533643
J01_2018.06.19 08_39_50.jpg|norm, 0.620406
J01_2018.06.27 14_42_46.jpg|norm, 0.645083
J01_2018.06.25 13_46_00.jpg|norm, 0.752042
J01_2018.06.23 09_11_57.jpg|norm, 0.460024
J01_2018.06.25 15_14_48.jpg|norm, 0.491429
J01_2018.06.20 14_38_11.jpg|norm, 0.119467
J01_2018.06.28 14_27_31.jpg|norm, 0.33643
J01_2018.06.23 09_03_42.jpg|norm, 0.785888
J01_2018.06.20 15_04_53.jpg|norm, 0.63951
J01_2018.06.26 15_00_09.jpg|norm, 0.551317
J01_2018.06.27 13_20_03.jpg|norm, 0.271871
J01_2018.06.26 09_03_45.jpg|norm, 0.226137
J01_2018.06.19 10_27_22.jpg|norm, 0.569183
J01_2018.06.26 14_56_13.jpg|norm, 0.697965
J01_2018.06.22 09_33_30.jpg|norm, 0.083114
J01_2018.06.19 10_08_00.jpg|norm, 0.637514
J01_2018.06.23 14_05_15.jpg|norm, 0.900722
J01_2018.06.26 13_49_05.jpg|norm, 0.597119
J01_2018.06.16 09_19_26.jpg|norm, 0.671387
J01_2018.06.17 15_41_25.jpg|norm, 0.212198
J01_2018.06.28 14_47_01.jpg|norm, 0.708164
J01_2018.06.26 09_10_47.jpg|norm, 0.146766
J01_2018.06.20 14_10_47.jpg|norm, 0.060577
J01_2018.06.25 15_40_04.jpg|norm, 0.314249
J01_2018.06.28 13_51_33.jpg|norm, 0.598332
J01_2018.06.23 10_09_46.jpg|norm, 0.512378
J01_2018.06.17 14_26_08.jpg|norm, 0.556638
J01_2018.06.26 09_06_29.jpg|norm, 0.579543
J01_2018.06.27 09_17_44.jpg|norm, 0.487008
J01_2018.06.27 15_04_13.jpg|norm, 0.060583
J01_2018.06.25 14_34_43.jpg|norm, 0.505905
J01_2018.06.19 09_34_00.jpg|norm, 0.824929
J01_2018.06.20 14_11_02.jpg|norm, 0.114971
J01_2018.06.13 13_59_11.jpg|norm, 0.309762
J01_2018.06.22 10_38_54.jpg|norm, 0.598316
J01_2018.06.26 15_43_48.jpg|norm, 0.820421
J01_2018.06.27 09_16_04.jpg|norm, 0.400017
J01_2018.06.27 13_38_32.jpg|norm, 0.820925
J01_2018.06.23 08_41_16.jpg|norm, 0.40426
J01_2018.06.13 14_19_19.jpg|norm, 0.576691
J01_2018.06.26 15_36_17.jpg|norm, 0.56562
J01_2018.06.26 15_30_40.jpg|norm, 0.704502
J01_2018.06.17 13_27_14.jpg|norm, 0.358307
J01_2018.06.17 14_08_17.jpg|norm, 0.324886
J01_2018.06.27 10_06_01.jpg|norm, 0.00824
J01_2018.06.28 13_50_18.jpg|norm, 0.266442
J01_2018.06.23 13_55_54.jpg|norm, 0.637673
J01_2018.06.25 10_13_57.jpg|norm, 0.480267
J01_2018.06.26 14_29_16.jpg|norm, 0.421654
J01_2018.06.26 15_57_32.jpg|norm, 0.802553
J01_2018.06.27 09_32_49.jpg|norm, 0.501377
J01_2018.06.28 15_19_55.jpg|norm, 0.632252
J01_2018.06.16 09_41_37.jpg|norm, 0.033497
J01_2018.06.13 13_32_11.jpg|norm, 0.411056
J01_2018.06.16 08_59_05.jpg|norm, 0.257108
J01_2018.06.23 09_24_30.jpg|norm, 0.174595
J01_2018.06.23 09_11_40.jpg|norm, 0.064623
J01_2018.06.28 14_23_36.jpg|norm, 0.556626
J01_2018.06.19 09_34_28.jpg|norm, 0.433825
J01_2018.06.26 15_03_59.jpg|norm, 0.437454
J01_2018.06.19 13_17_19.jpg|norm, 0.135328
J01_2018.06.25 15_39_18.jpg|norm, 0.473601
J01_2018.06.19 08_49_34.jpg|norm, 0.133055
J01_2018.06.28 13_51_43.jpg|norm, 0.427196
J01_2018.06.16 09_13_55.jpg|norm, 0.636498
J01_2018.06.16 08_51_33.jpg|norm, 0.316559
J01_2018.06.25 14_05_01.jpg|norm, 0.405276
J01_2018.06.22 16_03_39.jpg|norm, 0.240555
J01_2018.06.27 14_22_18.jpg|norm, 0.894182
J01_2018.06.17 15_40_33.jpg|norm, 0.766726
J01_2018.06.17 13_13_45.jpg|norm, 0.305853
J01_2018.06.26 09_39_43.jpg|norm, 0.649255
J01_2018.06.25 15_03_49.jpg|norm, 0.549623
J01_2018.06.23 10_21_40.jpg|norm, 0.867185
J01_2018.06.26 15_31_43.jpg|norm, 0.082433
J01_2018.06.28 15_31_20.jpg|norm, 0.243693
J01_2018.06.23 10_02_47.jpg|norm, 0.883705
J01_2018.06.23 08_50_20.jpg|norm, 0.483056
J01_2018.06.26 14_50_30.jpg|norm, 0.530705
J01_2018.06.27 13_14_12.jpg|norm, 0.326222
J01_2018.06.23 10_21_49.jpg|norm, 0.88213
J01_2018.06.19 15_17_46.jpg|norm, 0.4236
J01_2018.06.23 09_17_07.jpg|norm, 0.809468
J01_2018.06.22 15_41_53.jpg|norm, 0.114328
J01_2018.06.25 14_02_39.jpg|norm, 0.411082
J01_2018.06.20 14_23_52.jpg|norm, 0.548433
J01_2018.06.25 15_02_43.jpg|norm, 0.484004
J01_2018.06.19 08_50_01.jpg|norm, 0.789411
J01_2018.06.23 08_37_31.jpg|norm, 0.734873
J01_2018.06.27 09_50_16.jpg|norm, 0.323103
J01_2018.06.26 13_41_25.jpg|norm, 0.431463
J01_2018.06.22 10_37_50.jpg|norm, 0.847192
J01_2018.06.16 08_55_16.jpg|norm, 0.771565
J01_2018.06.19 15_06_01.jpg|norm, 0.698019
J01_2018.06.27 15_06_03.jpg|norm, 0.107247
J01_2018.06.25 15_16_35.jpg|norm, 0.482957
J01_2018.06.28 14_24_08.jpg|norm, 0.303815
J01_2018.06.28 14_02_59.jpg|norm, 0.108824
J01_2018.06.22 15_21_36.jpg|norm, 0.589788
J01_2018.06.25 08_56_49.jpg|norm, 0.473856
J01_2018.06.28 14_33_14.jpg|norm, 0.69914
J01_2018.06.16 09_51_22.jpg|norm, 0.331151
J01_2018.06.26 14_15_33.jpg|norm, 0.230178
J01_2018.06.26 10_06_14.jpg|norm, 0.488282
J01_2018.06.25 14_24_13.jpg|norm, 0.556852
J01_2018.06.26 13_55_19.jpg|norm, 0.15537
J01_2018.06.19 15_49_51.jpg|norm, 0.646347
J01_2018.06.26 09_59_53.jpg|norm, 0.547762
J01_2018.06.23 08_45_23.jpg|norm, 0.639484
J01_2018.06.25 10_30_48.jpg|norm, 0.388637
J01_2018.06.27 09_45_30.jpg|norm, 0.275729
J01_2018.06.25 10_31_12.jpg|norm, 0.821563
J01_2018.06.19 13_43_56.jpg|norm, 0.626592
J01_2018.06.27 09_58_13.jpg|norm, 0.906636
J01_2018.06.28 13_30_50.jpg|norm, 0.140236
J01_2018.06.26 15_18_18.jpg|norm, 0.735261
J01_2018.06.23 09_14_50.jpg|norm, 0.75048
J01_2018.06.19 08_41_47.jpg|norm, 0.459833
J01_2018.06.16 09_23_31.jpg|norm, 0.631688
J01_2018.06.23 14_02_19.jpg|norm, 0.588543
J01_2018.06.17 13_23_13.jpg|norm, 0.45956
J01_2018.06.25 13_59_47.jpg|norm, 0.829881
J01_2018.06.27 13_09_27.jpg|norm, 0.683289
J01_2018.06.25 14_17_48.jpg|norm, 0.437283
J01_2018.06.26 15_10_59.jpg|norm, 0.830646
J01_2018.06.28 15_33_37.jpg|norm, 0.062058
J01_2018.06.28 13_26_48.jpg|norm, 0.391958
J01_2018.06.23 10_27_44.jpg|norm, 0.424128
J01_2018.06.25 14_41_25.jpg|norm, 0.309086
J01_2018.06.26 15_54_45.jpg|norm, 0.493872
J01_2018.06.22 15_25_46.jpg|norm, 0.242141
J01_2018.06.27 09_02_13.jpg|norm, 0.408626
J01_2018.06.28 13_58_21.jpg|norm, 0.434395
J01_2018.06.23 10_39_18.jpg|norm, 0.185768
J01_2018.06.26 14_05_30.jpg|norm, 0.503997
J01_2018.06.19 08_43_29.jpg|norm, 0.423527
J01_2018.06.26 14_12_48.jpg|norm, 0.479752
J01_2018.06.25 15_42_50.jpg|norm, 0.401211
J01_2018.06.23 13_54_09.jpg|norm, 0.664634
J01_2018.06.17 13_33_17.jpg|norm, 0.327799
J01_2018.06.19 14_31_59.jpg|norm, 0.11998
J01_2018.06.28 14_08_47.jpg|norm, 0.446238
J01_2018.06.20 14_35_32.jpg|norm, 0.348956
J01_2018.06.17 09_19_54.jpg|norm, 0.336806
J01_2018.06.27 08_53_14.jpg|norm, 0.417134
J01_2018.06.27 13_22_03.jpg|norm, 0.209275
J01_2018.06.27 10_25_25.jpg|norm, 0.443122
J01_2018.06.28 15_17_16.jpg|norm, 0.574026
J01_2018.06.19 13_43_40.jpg|norm, 0.405904
J01_2018.06.25 08_44_59.jpg|norm, 0.898852
J01_2018.06.25 13_35_32.jpg|norm, 0.696739
J01_2018.06.13 14_38_27.jpg|norm, 0.350538
J01_2018.06.25 10_08_40.jpg|norm, 0.466437
J01_2018.06.23 09_00_15.jpg|norm, 0.620853
J01_2018.06.27 08_58_19.jpg|norm, 0.715475
J01_2018.06.25 10_22_44.jpg|norm, 0.224435
J01_2018.06.22 09_53_53.jpg|norm, 0.235764
J01_2018.06.27 09_07_26.jpg|norm, 0.316381
J01_2018.06.19 08_59_11.jpg|norm, 0.661739
J01_2018.06.25 09_57_14.jpg|norm, 0.440148
J01_2018.06.27 14_22_05.jpg|norm, 0.639435
J01_2018.06.26 15_10_07.jpg|norm, 0.839687
J01_2018.06.28 15_37_53.jpg|norm, 0.686036
J01_2018.06.25 15_01_40.jpg|norm, 0.453914
J01_2018.06.17 15_25_08.jpg|norm, 0.755789
J01_2018.06.25 15_22_00.jpg|norm, 0.662367
J01_2018.06.26 09_37_01.jpg|norm, 0.242882
J01_2018.06.22 08_51_30.jpg|norm, 0.742959
J01_2018.06.26 14_21_46.jpg|norm, 0.773957
J01_2018.06.25 15_43_55.jpg|norm, 0.084967
J01_2018.06.19 15_24_22.jpg|norm, 0.631938
J01_2018.06.27 10_06_35.jpg|norm, 0.207587
J01_2018.06.23 09_56_08.jpg|norm, 0.502221
J01_2018.06.17 15_46_46.jpg|norm, 0.564497
J01_2018.06.19 08_51_23.jpg|norm, 0.149752
J01_2018.06.25 15_22_16.jpg|norm, 0.703458
J01_2018.06.23 09_36_11.jpg|norm, 0.345505
J01_2018.06.23 10_20_20.jpg|norm, 0.0991
J01_2018.06.26 14_10_01.jpg|norm, 0.77008
J01_2018.06.25 14_19_02.jpg|norm, 0.296481
J01_2018.06.19 14_07_02.jpg|norm, 0.550451
J01_2018.06.25 09_57_07.jpg|norm, 0.432609
J01_2018.06.27 13_50_50.jpg|norm, 0.610979
J01_2018.06.25 13_59_38.jpg|norm, 0.34841
J01_2018.06.16 09_54_40.jpg|norm, 0.670436
J01_2018.06.25 14_12_00.jpg|norm, 0.44076
J01_2018.06.19 13_35_20.jpg|norm, 0.387475
J01_2018.06.16 09_39_53.jpg|norm, 0.197326
J01_2018.06.27 09_03_21.jpg|norm, 0.82882
J01_2018.06.28 14_01_29.jpg|norm, 0.851955
J01_2018.06.19 10_03_15.jpg|norm, 0.051641
J01_2018.06.27 14_51_58.jpg|norm, 0.24969
J01_2018.06.25 14_31_28.jpg|norm, 0.306737
J01_2018.06.26 13_32_15.jpg|norm, 0.564212
J01_2018.06.17 15_04_01.jpg|norm, 0.640544
J01_2018.06.20 14_12_48.jpg|norm, 0.377272
J01_2018.06.26 14_24_04.jpg|norm, 0.809821
J01_2018.06.16 08_47_50.jpg|norm, 0.636167
J01_2018.06.23 09_08_37.jpg|norm, 0.514258
J01_2018.06.28 14_09_16.jpg|norm, 0.880357
J01_2018.06.19 14_53_58.jpg|norm, 0.82511
J01_2018.06.28 14_07_14.jpg|norm, 0.439726
J01_2018.06.25 15_20_33.jpg|norm, 0.811833
J01_2018.06.25 08_47_55.jpg|norm, 0.211072
J01_2018.06.27 13_27_30.jpg|norm, 0.471348
J01_2018.06.25 15_11_00.jpg|norm, 0.836284
J01_2018.06.20 08_44_57.jpg|norm, 0.67611
