e4cfc1f8-5be9-42c5-8c10-af77bcc6a50c.jpg,774_338_249_159_0.999891400337;324_189_152_136_0.999889969826;703_153_86_117_0.773065805435;341_0_62_26_0.998579382896;814_0_37_24_0.992740809917;785_0_35_15_0.951540827751;
f65b1bae-3082-49ab-ac6c-d7142a8eeb74.jpg,79_325_218_167_0.999921917915;441_276_146_181_0.999882459641;295_2_132_194_0.999731957912;685_276_154_136_0.999903202057;218_182_137_131_0.99987244606;658_164_107_102_0.999718725681;86_116_117_87_0.999730885029;724_465_207_33_0.990157783031;623_99_84_69_0.999272286892;731_13_110_52_0.99943202734;149_48_86_66_0.999592721462;513_92_73_66_0.999583184719;432_41_67_55_0.9990478158;103_34_67_54_0.998403966427;603_49_64_50_0.998470842838;229_21_64_48_0.999076008797;523_24_58_50_0.997912347317;421_18_40_45_0.992697298527;584_11_49_36_0.997829377651;704_1_42_31_0.996761620045;498_0_39_26_0.997165024281;280_51_21_34_0.822373211384;418_0_31_19_0.959996938705;556_0_43_8_0.831797420979;
d6b64614-6aac-492e-8713-6b6f164a9f7b.jpg,489_207_150_179_0.999928593636;610_36_131_50_0.999105870724;412_30_63_50_0.999816000462;0_4_42_47_0.999411702156;542_0_53_35_0.99853181839;140_0_49_20_0.997693121433;527_0_23_17_0.976415336132;
7c4b1c63-fefe-47bd-8812-5afa09836f02.jpg,164_97_324_291_0.999886155128;754_129_183_253_0.999943494797;496_234_150_139_0.999955058098;343_440_219_58_0.998793721199;736_0_44_10_0.992743253708;493_0_38_10_0.997402071953;
85a5a811-1bfe-4de3-b239-4c911426a8d0.jpg,283_235_154_185_0.999910116196;953_43_112_57_0.998344302177;560_38_70_61_0.999307155609;996_2_68_38_0.98931992054;
1d1253bc-489c-42ad-b339-8e28d2fb46a5.jpg,322_210_159_164_0.999941825867;559_127_140_146_0.999933242798;12_0_140_32_0.999848127365;
c8aef5e8-842e-426b-bde2-a2971dbc9006.jpg,206_70_247_351_0.999267876148;0_26_16_48_0.978113651276;690_0_37_16_0.99574393034;
75de7419-05da-4804-b2a6-2c0a331616c9.jpg,348_154_199_252_0.999951004982;11_238_225_183_0.999940156937;293_442_260_56_0.999267995358;429_0_161_53_0.999355137348;229_0_179_20_0.997838437557;660_0_137_16_0.998678863049;
60677efd-a132-43be-9264-6e2cc81d143a.jpg,511_383_207_115_0.999847769737;274_246_140_143_0.999935984612;939_150_127_87_0.994713127613;172_109_130_83_0.999839305878;548_119_118_86_0.999778926373;40_65_154_61_0.999762952328;0_152_45_121_0.999702751637;46_18_110_48_0.999404072762;238_50_81_61_0.99941945076;423_40_68_61_0.99980121851;561_59_70_56_0.999591648579;526_16_99_39_0.999007284641;212_25_61_50_0.998725712299;1_0_67_43_0.999167561531;301_21_57_50_0.999193131924;250_0_47_37_0.996412575245;598_0_76_18_0.98575937748;543_0_43_23_0.994913816452;274_0_37_16_0.989099264145;
392bc173-67d6-415a-8abb-625f25b583cf.jpg,826_232_195_155_0.999750435352;160_201_149_146_0.999918818474;19_399_218_99_0.999621391296;377_244_129_158_0.999910712242;972_287_95_209_0.999048411846;689_437_207_61_0.999048650265;644_125_96_101_0.99979943037;0_43_69_88_0.999445855618;984_173_81_75_0.980186402798;475_8_82_70_0.999729335308;135_3_69_67_0.999559819698;1003_37_64_59_0.990128219128;141_0_50_11_0.73304027319;
7211a978-f764-42ed-837f-58cce00b8dcc.jpg,164_218_212_224_0.999912500381;3_2_229_128_0.999377846718;509_159_124_127_0.999929666519;357_88_92_86_0.999637246132;527_6_65_56_0.999697327614;279_0_71_31_0.999375998974;531_0_54_14_0.945130646229;1054_76_13_51_0.980469763279;
31a92e5b-a274-459b-ae67-555c5a9e8e35.jpg,134_245_181_161_0.999852657318;685_274_160_141_0.999961137772;453_190_115_108_0.999855399132;261_145_101_91_0.9998010993;475_88_84_82_0.999687552452;610_109_88_73_0.999673962593;63_58_105_60_0.999854683876;602_41_56_65_0.999541640282;511_38_54_57_0.999099731445;219_24_65_47_0.999652266502;293_0_48_32_0.999186813831;383_1_43_34_0.998957872391;381_0_32_15_0.905109345913;732_0_36_10_0.986262798309;352_0_31_9_0.971991896629;424_0_29_8_0.972831010818;
d47ab7d2-1a5f-48da-9d40-9c135e311679.jpg,935_76_131_105_0.789003372192;102_70_123_101_0.997990846634;512_100_91_91_0.999769151211;937_45_129_61_0.998805522919;668_86_61_95_0.841884315014;926_464_141_34_0.969178378582;505_35_72_65_0.999566018581;365_46_65_62_0.999516129494;399_6_79_51_0.999674916267;
88db4a0e-cf58-444a-92c4-786a2860b2b8.jpg,282_187_197_204_0.999928474426;369_22_136_134_0.999919652939;0_372_81_125_0.998668789864;
aba6b143-bafa-4bbe-bb4a-be7e30f8d2c1.jpg,611_142_232_213_0.999919176102;846_0_205_129_0.999908566475;629_0_122_87_0.999793112278;0_130_37_124_0.9876755476;
995cc39a-ccbc-48a6-b5b9-2f2e5935320e.jpg,122_219_197_191_0.999932050705;476_399_239_99_0.999683141708;436_146_146_137_0.999821007252;633_8_146_74_0.999859452248;455_27_105_88_0.999846220016;346_12_103_83_0.999840497971;135_0_113_58_0.999831080437;616_0_122_24_0.997080624104;918_0_83_18_0.988360524178;263_0_59_7_0.943686246872;
720ab415-a60c-4e59-8dd1-7bfac591b751.jpg,362_156_409_342_0.999862790108;837_269_228_229_0.999350368977;139_202_178_169_0.999815046787;36_24_86_83_0.99708455801;36_0_48_33_0.991046845913;390_0_54_10_0.931199669838;
55c51b40-9264-4de8-92f0-fb97d281380d.jpg,425_194_193_277_0.999959349632;475_26_78_93_0.999660015106;263_0_83_24_0.988777220249;141_0_61_15_0.995050489902;
305d1d5e-a523-4ede-965b-c9e18daefeef.jpg,827_195_239_301_0.998640835285;500_116_205_236_0.999710023403;649_9_186_190_0.999747574329;501_70_87_63_0.994487702847;232_0_49_15_0.993327856064;
945556b7-018a-4232-bfd0-871d786f40c9.jpg,291_111_294_387_0.999693036079;169_162_117_101_0.999823629856;95_95_84_72_0.9997407794;45_28_83_63_0.999591171741;254_78_69_62_0.999598443508;144_6_58_52_0.999549925327;0_7_66_43_0.99949491024;274_19_47_38_0.998723447323;125_0_41_26_0.99582016468;207_0_42_23_0.998275637627;39_0_46_20_0.991484701633;399_7_31_26_0.954241991043;291_0_36_15_0.99603843689;
efd836ea-cdac-4bdf-83d7-d9332fb57a3b.jpg,584_262_163_158_0.999888062477;706_9_56_45_0.99901330471;1012_0_55_41_0.965952992439;868_0_52_25_0.942544162273;925_0_44_24_0.929394721985;0_0_37_23_0.902423083782;120_0_39_11_0.720587611198;
37fdc89b-5003-4c82-9905-6cc75bb92167.jpg,392_230_161_179_0.999931693077;930_6_112_29_0.868677377701;
f7c916c8-4ba4-4a78-b7bb-28a820485c0f.jpg,1_286_132_212_0.999757826328;495_214_150_137_0.99992275238;82_120_129_132_0.999857068062;932_169_135_95_0.999260723591;0_130_60_111_0.999750077724;314_79_84_74_0.999756157398;159_56_76_66_0.999331235886;256_37_68_57_0.99954020977;0_1_65_44_0.997424721718;547_0_47_33_0.997814178467;592_0_82_18_0.987648367882;245_0_45_31_0.999251544476;130_0_52_21_0.997616648674;526_0_23_17_0.95199483633;
ad272240-0aba-4bf0-906a-3369669e6e57.jpg,417_189_180_188_0.999903440475;497_1_140_108_0.99983215332;314_61_127_100_0.999799787998;352_0_87_38_0.999332606792;
55d69f76-6c2f-459a-8102-638ab12cc487.jpg,457_122_191_178_0.999948859215;906_24_161_126_0.999862313271;0_17_89_144_0.999672532082;688_0_156_65_0.998990952969;62_0_112_48_0.994295418262;0_123_45_114_0.998776376247;1050_191_17_93_0.994348227978;
743c6382-9960-4a33-ab47-fe66daca4cdc.jpg,427_251_168_194_0.999971628189;938_140_129_118_0.999565660954;808_14_164_73_0.999901175499;206_52_106_88_0.999914288521;547_14_100_79_0.999894618988;11_0_116_43_0.9998742342;
7b423b86-06e4-44cc-a8c5-f7075d5ae94d.jpg,586_280_191_199_0.999954342842;334_206_153_162_0.999945998192;710_94_122_95_0.999849557877;558_68_87_113_0.999653220177;961_63_104_80_0.999430119991;299_50_101_78_0.999634385109;208_11_119_55_0.999738514423;17_30_87_72_0.999823868275;550_13_68_70_0.99888831377;662_8_67_56_0.999827980995;139_0_97_38_0.999263703823;443_15_60_54_0.999802291393;574_0_52_43_0.998046875;441_0_91_22_0.998068034649;1045_201_22_68_0.995122015476;251_0_53_13_0.993023514748;542_0_39_11_0.982304573059;412_0_29_7_0.839649260044;
e884ccf4-8177-4a95-98c3-b1747bade28f.jpg,183_264_183_150_0.99985909462;358_98_73_68_0.999315142632;1038_0_29_13_0.767757534981;
4fec59b9-cdca-4730-bc96-19f794c15757.jpg,142_171_191_208_0.999879717827;
9b6d8733-eef5-4cea-a6d8-adaeca74423c.jpg,554_157_215_211_0.999956607819;0_88_55_158_0.999574840069;770_0_106_25_0.999159574509;1017_0_50_44_0.998441874981;
09ed6b81-9bbe-495f-b109-fd391a0d6848.jpg,88_247_195_157_0.999916553497;450_259_172_170_0.999955654144;694_140_140_119_0.999946475029;54_63_143_116_0.999765455723;495_94_113_108_0.999792158604;566_43_95_86_0.999345958233;732_37_93_86_0.999660730362;0_208_43_150_0.999288439751;0_65_76_82_0.999670982361;196_17_92_68_0.999745190144;611_0_74_73_0.999582707882;736_0_90_39_0.999307155609;284_0_72_43_0.999660968781;1007_0_60_28_0.999493479729;672_0_20_30_0.830452203751;
23bf89aa-348a-446f-b1fe-ede2769b265b.jpg,549_203_141_199_0.99992609024;403_167_129_131_0.999814689159;0_105_30_79_0.977009356022;
f21b54e3-9655-4d74-bcac-f832958b6026.jpg,351_259_161_222_0.999944448471;357_88_105_95_0.999796688557;579_89_105_93_0.999695301056;723_5_120_71_0.999786913395;368_17_72_62_0.999688267708;248_0_69_47_0.999653697014;745_0_107_20_0.983743846416;364_0_62_26_0.997056365013;
eb4d2464-c21c-4b31-adfb-e18b88482962.jpg,616_80_244_315_0.999966025352;114_278_196_151_0.999898672104;303_416_199_81_0.999544799328;445_207_118_109_0.999828577042;157_103_133_88_0.999821484089;473_113_87_94_0.99975246191;319_133_97_83_0.999792873859;953_40_114_53_0.999247193336;0_474_171_24_0.806284189224;783_28_97_42_0.999638438225;588_0_62_33_0.999625563622;448_0_62_28_0.999640226364;387_0_46_23_0.998579502106;329_0_42_17_0.997575342655;185_0_50_6_0.989826917648;430_0_23_7_0.881336629391;
292eb5e3-1a34-48a6-b6f6-bc82864d902f.jpg,271_260_171_160_0.999872207642;853_236_212_98_0.998088896275;716_135_158_69_0.996699035168;659_93_147_53_0.997647702694;596_136_91_82_0.999403595924;927_96_119_48_0.996478497982;869_66_99_40_0.985167741776;557_42_65_44_0.968185842037;1034_433_33_65_0.994054734707;534_11_38_28_0.985825359821;360_0_39_20_0.997057557106;464_0_31_24_0.994791269302;76_0_46_11_0.996931791306;444_0_25_16_0.88334864378;
690984ca-3653-4936-b249-75d7e4c73d24.jpg,501_235_158_151_0.999955296516;547_105_127_100_0.999790251255;437_20_76_69_0.999825656414;1012_418_55_80_0.994846940041;295_0_71_51_0.999808490276;759_0_128_19_0.998856425285;467_0_59_34_0.996733784676;
12055f3a-d001-44ff-83f7-c1e3966cc9d0.jpg,546_228_179_183_0.999943256378;216_202_177_181_0.999914765358;895_175_131_124_0.999868631363;269_130_138_96_0.999430954456;169_68_136_86_0.999764859676;572_42_104_94_0.999891638756;181_33_121_60_0.998965620995;34_0_82_34_0.999844193459;
db1ff7f1-2ac1-46ee-8fc0-8e154b1fe03d.jpg,426_247_210_233_0.999934792519;192_195_193_159_0.999929785728;784_1_163_77_0.99992954731;274_42_92_85_0.999739229679;250_0_90_49_0.999663352966;
38ba55be-b723-423a-a09a-df4ee99a1186.jpg,309_280_162_155_0.999869465828;335_13_65_60_0.999463617802;
f94efa33-aa19-4203-8f8d-bcb1fb1b8ded.jpg,472_217_168_160_0.999919056892;706_225_168_159_0.999866724014;670_387_224_110_0.999640703201;435_103_125_107_0.999845981598;276_36_130_79_0.999882102013;0_118_59_150_0.999490976334;0_0_100_9_0.888854205608;
df2dcea4-dbac-4ae4-b86e-e43ba797c12e.jpg,0_297_135_201_0.999891757965;387_241_154_164_0.999957680702;187_153_158_154_0.999925255775;1_17_96_142_0.999882102013;291_69_101_92_0.999838709831;309_0_111_35_0.999821603298;869_0_82_43_0.99866092205;162_0_100_8_0.995440006256;
e7df56fc-fbad-4520-9c77-8be9b9a34960.jpg,405_239_186_188_0.999943971634;208_65_124_107_0.99979621172;121_18_134_80_0.999825060368;58_0_145_44_0.999541759491;221_0_88_31_0.999627709389;
807bd96a-e7b4-4e5d-9a40-e268e5398b4c.jpg,612_152_219_262_0.999972105026;0_24_103_143_0.999469220638;77_0_93_43_0.993878781796;1040_0_27_43_0.995122134686;
46396c9a-df90-43c0-89ee-4ef1b9d4ffa6.jpg,377_37_147_139_0.999846458435;
c7f4effd-f795-44c5-bf9e-f4b8df117540.jpg,581_98_198_232_0.999918460846;869_45_196_128_0.999507904053;954_133_113_144_0.999105513096;839_0_187_69_0.996631920338;3_5_119_97_0.999041378498;529_0_119_54_0.99930357933;
6793bf52-7f1b-453b-9a21-4134b070a144.jpg,117_283_190_148_0.999777495861;73_108_150_117_0.999700427055;455_190_117_111_0.999830126762;276_159_114_94_0.999786794186;637_111_87_94_0.999878764153;112_69_99_57_0.996755301952;329_72_71_74_0.999591171741;498_95_75_69_0.99971562624;225_49_82_57_0.999589145184;398_39_65_52_0.998876154423;595_49_63_53_0.999482989311;187_31_66_48_0.999044835567;508_29_51_59_0.998597323895;0_8_52_51_0.998392045498;252_10_57_41_0.997396469116;486_6_46_41_0.996079146862;572_10_47_36_0.997912943363;290_4_44_34_0.997085511684;407_12_45_29_0.986746609211;484_0_40_21_0.97889816761;407_0_37_21_0.983940601349;560_0_33_12_0.946757853031;
e782c1c5-5470-4936-b8ad-973c730f1f47.jpg,35_237_225_191_0.999911427498;407_186_177_196_0.999925851822;78_5_200_79_0.999777972698;261_0_179_28_0.999621391296;846_0_82_38_0.999341070652;
7bd43586-20f8-458a-b3ca-a39798d741ee.jpg,541_223_147_156_0.99992108345;826_30_121_65_0.998985826969;551_29_93_45_0.999594986439;172_69_64_55_0.998891294003;272_60_56_50_0.998820364475;164_30_51_46_0.993126034737;463_17_59_37_0.998942792416;392_0_51_38_0.998235225677;401_48_46_42_0.998653888702;298_25_40_34_0.996738016605;241_16_38_29_0.994062006474;326_5_31_26_0.994964122772;276_2_31_25_0.989157557487;57_4_48_14_0.970820009708;471_0_34_18_0.991583287716;379_0_17_24_0.972546339035;341_0_25_12_0.983622014523;297_0_23_13_0.970821917057;557_0_33_7_0.850016057491;
64a785e9-b52d-41ab-b70c-6966eb3088a8.jpg,415_337_197_159_0.999948382378;185_245_194_143_0.999901175499;799_387_211_111_0.999752104282;746_173_98_97_0.999821007252;398_121_106_81_0.99973732233;532_152_92_92_0.999797642231;602_88_80_71_0.999810636044;470_61_58_51_0.999446332455;751_45_58_49_0.999669909477;281_11_60_41_0.999399662018;35_0_78_25_0.99954777956;146_0_76_24_0.99192482233;1034_3_33_26_0.997628867626;200_0_44_17_0.976102113724;95_0_40_12_0.928313434124;1028_0_39_11_0.96346539259;239_0_16_11_0.924931108952;
7739b8ab-ff88-468c-aaf8-2b2aeb3464d6.jpg,702_261_153_163_0.999804317951;906_19_107_40_0.996424853802;125_29_97_42_0.997271835804;576_17_103_39_0.999534368515;377_21_99_34_0.998892843723;54_22_76_28_0.99454498291;423_1_81_26_0.994198560715;
40da5167-c122-4f1e-9a9c-aac7bb8bff3e.jpg,263_250_182_167_0.999778330326;397_70_85_74_0.99971395731;700_0_114_37_0.996180415154;444_1_57_50_0.999018073082;341_2_61_45_0.998785555363;
c52f803a-7285-4187-a052-2d6a37561bba.jpg,396_236_195_210_0.999878644943;679_252_179_189_0.999920368195;0_93_101_186_0.999292492867;603_95_144_129_0.999912261963;6_428_249_70_0.999358355999;221_104_133_121_0.999863266945;254_2_151_80_0.999803721905;3_51_126_82_0.998824059963;442_40_100_93_0.999805986881;599_0_58_74_0.702760398388;
d3b43215-7f5f-46fd-b9e1-a327ebf8790e.jpg,142_261_212_179_0.999931335449;14_27_184_75_0.999789178371;586_0_244_45_0.999329209328;292_0_159_56_0.999827742577;0_242_56_127_0.998737871647;968_0_98_28_0.997723758221;515_0_75_25_0.999206960201;138_0_107_5_0.83118134737;
616cf71e-f6a7-4030-81ad-ab53c757f1b8.jpg,129_249_198_182_0.999931693077;101_13_134_81_0.999911904335;29_0_121_41_0.99981969595;
94f3a03a-a403-4f22-ab21-3ef8ecc2ea97.jpg,641_149_227_276_0.999949812889;402_184_179_194_0.999950647354;700_24_156_101_0.998861432076;396_14_131_114_0.999900817871;467_0_175_41_0.999780833721;
ab9d3e23-987c-4048-af0c-970687758131.jpg,577_230_163_174_0.999853610992;339_211_153_174_0.999900698662;554_87_105_103_0.999695301056;430_28_75_73_0.999410867691;
0f63f18e-068c-44d7-8c66-f1493a431f00.jpg,389_63_145_143_0.999918222427;2_29_133_142_0.999365627766;850_0_188_89_0.999865174294;955_74_112_129_0.999738991261;1019_200_48_192_0.999355614185;0_137_44_103_0.998618006706;13_0_91_37_0.985251784325;98_0_49_31_0.996592342854;
7469243f-63be-4a5b-a15c-d24647dac2e7.jpg,803_164_211_200_0.999939322472;430_42_154_148_0.99994802475;853_0_163_70_0.999865174294;44_2_116_97_0.999297499657;0_12_77_146_0.999447524548;1016_112_51_113_0.992754995823;
88d75de7-62c2-465f-9401-40179a71efeb.jpg,211_225_166_166_0.999922156334;530_18_96_74_0.998431503773;137_0_128_36_0.998264253139;356_0_125_12_0.995796203613;540_0_128_10_0.988177239895;
dab856cc-739c-47ca-9671-ca0e0bdeb6e3.jpg,133_144_134_141_0.999839067459;3_0_95_22_0.982175052166;
f2198bf2-c6f0-4b6f-a06a-1ff810d67889.jpg,403_249_161_248_0.999845862389;680_354_197_143_0.999650239944;129_239_168_157_0.999918818474;606_198_137_126_0.99987244606;406_182_110_110_0.99905949831;916_120_149_78_0.999576747417;871_93_145_67_0.998161613941;251_82_102_85_0.999852776527;988_153_79_105_0.999479949474;
750297df-8505-4920-97d4-bfcc324752f1.jpg,37_335_228_163_0.999727666378;384_226_147_167_0.999901413918;181_179_136_127_0.99992120266;49_68_136_100_0.999834537506;901_120_163_81_0.998902201653;991_156_76_100_0.999121844769;35_0_140_39_0.999425292015;947_0_112_44_0.999524593353;216_0_57_38_0.999127209187;
d1bdaf56-992c-4c7e-b3d3-87c38d255f3c.jpg,200_232_185_155_0.999892830849;688_220_130_125_0.999847054482;327_101_78_68_0.999602496624;490_46_61_49_0.998801589012;89_0_63_13_0.982703089714;184_0_68_6_0.96297621727;794_0_29_11_0.985000610352;
d2d54cce-3c2c-4a85-ae51-a27050b1bf92.jpg,347_221_154_152_0.99976593256;366_118_114_102_0.99965929985;178_0_135_20_0.995455145836;
4564925a-42cd-4c07-b64c-758ec5eed17f.jpg,369_252_170_162_0.999943375587;
7f1949bf-ff10-45a3-9114-a3761af7a27f.jpg,178_232_176_160_0.999879717827;698_268_149_151_0.999873518944;474_132_84_82_0.999691724777;378_88_73_86_0.999748885632;20_465_186_33_0.974549710751;489_26_75_79_0.999477565289;659_65_75_71_0.999448001385;56_65_63_51_0.998673081398;1_19_82_31_0.999152541161;946_0_88_18_0.999242305756;
0485ded5-1d0e-4fae-8668-fd02743d0e06.jpg,2_306_204_191_0.999755322933;545_256_178_196_0.999907255173;311_334_204_164_0.999881029129;377_183_134_128_0.999885559082;542_103_102_94_0.9998062253;658_6_144_63_0.999697804451;0_106_97_91_0.999805629253;245_6_147_60_0.999875307083;418_0_113_33_0.999672651291;580_0_106_19_0.998270750046;0_160_21_68_0.980794072151;924_0_68_13_0.98660326004;739_0_63_14_0.941799283028;88_0_99_8_0.985664963722;
ddb40018-e3b4-42cc-83e9-f6183fd119fe.jpg,266_252_215_177_0.999751389027;0_195_102_146_0.999597489834;464_0_145_38_0.999569356441;248_0_159_26_0.993590116501;
0f22612b-5c81-4e7e-9875-a30919531e0d.jpg,2_3_204_194_0.999617815018;587_274_160_152_0.999818861485;956_108_110_99_0.999475538731;364_118_103_94_0.999517321587;546_129_105_92_0.999419093132;585_72_84_71_0.998620152473;977_0_86_43_0.990922987461;229_3_64_57_0.99903011322;544_20_63_57_0.997836887836;452_5_54_59_0.999035954475;341_12_58_49_0.999117076397;862_0_60_32_0.994592130184;357_0_44_22_0.958764433861;549_0_46_21_0.993743956089;195_0_38_23_0.981511771679;621_0_42_14_0.941951870918;472_0_35_12_0.85209441185;
61c7b8ce-387f-407a-93e1-8aeb21131595.jpg,89_169_146_161_0.999811708927;386_214_150_154_0.999868869781;205_37_88_89_0.999675869942;397_20_79_71_0.999790012836;768_0_87_18_0.745211064816;268_0_51_15_0.985611915588;
5f840e33-72e1-4cb9-bcea-c8a66981bb60.jpg,107_34_206_184_0.99892115593;838_345_226_153_0.999711573124;578_280_145_154_0.999844908714;2_369_161_129_0.999214529991;795_153_107_104_0.999592125416;860_92_118_67_0.999641537666;578_130_83_86_0.996846497059;342_100_76_79_0.998296558857;826_39_116_45_0.999245047569;875_20_112_44_0.995945870876;353_33_56_58_0.99704605341;453_33_50_51_0.994480013847;192_5_75_32_0.969012081623;562_36_50_48_0.997051477432;1043_333_24_78_0.986121118069;388_7_47_38_0.992269098759;780_17_45_38_0.994018793106;853_3_54_32_0.986977159977;177_27_46_32_0.971628129482;669_2_46_30_0.993353366852;454_14_41_31_0.978539586067;266_0_58_20_0.845194876194;609_1_40_29_0.996449232101;1045_170_22_49_0.948169767857;530_0_35_26_0.994656682014;467_0_38_19_0.989649295807;574_0_30_13_0.955724060535;
135ee0ba-7e5d-4458-b476-42a1872d5ce0.jpg,756_270_195_177_0.999934792519;278_195_159_134_0.999910354614;0_215_80_162_0.99988090992;66_55_103_89_0.999856233597;250_0_77_33_0.999638676643;114_0_63_25_0.999388098717;1049_0_18_26_0.99001044035;
b3e38ff1-226f-4ab4-bc03-4e129d972231.jpg,23_207_244_226_0.99989938736;443_101_123_122_0.999874711037;746_0_177_38_0.998938381672;459_3_85_77_0.999685645103;325_0_74_34_0.995945155621;0_0_55_27_0.966208398342;
ddb235e1-36f0-42ec-bf9b-0ffeab1153ac.jpg,200_264_184_147_0.999840497971;328_438_202_60_0.999613344669;491_141_95_85_0.999814927578;483_66_64_53_0.99973064661;343_48_59_49_0.999709904194;937_0_86_27_0.999483108521;22_19_77_29_0.998475253582;239_23_64_34_0.999207794666;127_10_71_29_0.997847318649;209_0_69_28_0.998834311962;64_0_74_23_0.993261039257;0_26_23_30_0.993765950203;1013_0_24_15_0.950329840183;
00835842-958d-4bfe-9c9d-e177eb6c6d1d.jpg,518_270_193_220_0.999940872192;219_159_154_192_0.999942541122;478_28_80_77_0.999859213829;686_0_109_38_0.999764502048;363_0_71_51_0.99984562397;925_0_95_36_0.997171938419;1015_0_51_30_0.980512499809;14_1_60_22_0.969916582108;
7c21c326-f0dc-49a0-ac14-64a2b5133fc6.jpg,222_239_199_182_0.999904751778;532_352_202_146_0.999852538109;861_196_183_143_0.999877929688;185_94_161_108_0.999904036522;571_167_137_124_0.999913454056;671_14_115_90_0.999903202057;
e7de67b7-8ab3-4734-ba7a-79256dc320a7.jpg,496_189_139_129_0.999923825264;249_91_110_112_0.999870061874;610_39_88_79_0.999770581722;785_0_132_50_0.997087180614;451_19_79_73_0.99976593256;587_0_109_45_0.999724566936;975_0_91_33_0.998204708099;
fb93b069-a7e7-472e-bc2c-68922b9bdc1b.jpg,854_19_192_120_0.999873161316;488_40_151_141_0.99995970726;950_118_117_177_0.999815285206;44_1_118_95_0.999354302883;0_27_83_133_0.999717056751;0_125_30_108_0.997255623341;1015_0_52_44_0.998105764389;
ecda0954-746f-4795-aed0-59c5e9713aa7.jpg,482_219_319_279_0.99962246418;242_201_169_166_0.999952197075;998_0_68_32_0.997324466705;
e1964612-d411-48eb-83ee-556fc6851df1.jpg,395_273_177_174_0.999878406525;160_225_170_171_0.999822437763;609_219_162_160_0.999702274799;406_178_134_103_0.999735295773;1002_221_65_197_0.998053431511;309_0_95_12_0.995161473751;
5944472f-cffe-4584-af18-829461124afe.jpg,353_33_155_181_0.999847531319;575_217_139_156_0.99987924099;269_457_185_39_0.994566559792;580_0_85_52_0.999244689941;1027_7_40_47_0.987919926643;510_0_48_16_0.979691684246;
5003b985-93ee-4fba-870b-0bb4b3156052.jpg,487_203_157_156_0.999798715115;438_0_146_25_0.998828709126;995_4_67_32_0.93887501955;
b2d5fec7-e0c5-408d-ad99-cb714f8d6e89.jpg,643_355_215_143_0.999872803688;360_207_155_173_0.999878287315;0_127_64_129_0.999608933926;400_11_73_61_0.999342501163;236_0_72_39_0.999557554722;753_0_92_18_0.851682126522;393_0_54_14_0.98751860857;
43402582-6567-46ef-99a4-16429f0fd380.jpg,100_5_299_207_0.989537119865;655_264_189_140_0.997493982315;800_116_154_125_0.995048224926;450_125_155_123_0.998032033443;595_25_156_102_0.999169707298;967_87_100_100_0.991554439068;451_3_100_77_0.986765623093;78_37_100_68_0.985907077789;44_96_73_63_0.939158916473;136_0_70_31_0.987720310688;
